,Link,address,Bedrooms,Bathrooms,Car spaces,Floor area,Land area,sell_low,sell_high,rent_low,rent_high,year_type,Sold_History1,Sold_History2,Sold_History3
0,https://www.onthehouse.com.au/property/nsw/epping-2121/11-downing-st-epping-nsw-2121-13661079,"11 Downing St, Epping",5,2,2,,702m2,$2.00M,$2.20M,$650/w,$750/w,House 1985 702m2 Residential - A 28/17442 ,09 Nov 2019 Sold $2.17M,17 Oct 2019 Listed for Sale Auction This Saturday@3PM,28 Apr 1995 Sold $222k
0,https://www.onthehouse.com.au/property/nsw/epping-2121/57-kent-st-epping-nsw-2121-12290660,"57 Kent St, Epping",5,3,3,,864m2,$2.40M,$2.60M,$750/w,$850/w,House 1995 864m2 Residential - A 19/8299 ,02 Nov 2019 Sold $2.68M,15 May 1995 Sold $355k,15 May 1995 Sold $355k
0,https://www.onthehouse.com.au/property/nsw/epping-2121/20-brucedale-ave-epping-nsw-2121-12672687,"20 Brucedale Ave, Epping",4,3,3,,1008m2,$2.20M,$2.40M,$650/w,$750/w,House 1984 1008m2 Residential - A 34/13279 ,02 Nov 2019 Sold $2.20M,24 Sep 2019 Listed for Sale Auction: 2nd Nov at 1.15pm (Unless Sold Prior),08 Dec 1995 Sold $410k
0,https://www.onthehouse.com.au/property/nsw/epping-2121/26-chelmsford-ave-epping-nsw-2121-13167244,"26 Chelmsford Ave, Epping",4,3,2,,976m2,$2.60M,$2.80M,$750/w,$850/w,House 1979 976m2 Residential - A 18/DP6895 ,02 Nov 2019 Sold $2.65M,18 Jan 1991 Sold $280k,18 Jan 1991 Sold $280k
0,https://www.onthehouse.com.au/property/nsw/epping-2121/9-brigadoon-ct-epping-nsw-2121-13823707,"9 Brigadoon Ct, Epping",4,2,2,184m2,828m2,$1.80M,$2.00M,$950/w,$1100/w,House 1970 184m2 828m2 Residence Residential - A 5/221577 ,28 Oct 2019 Sold ,02 Feb 2012 Sold $980k,30 Jun 1995 Sold $340k
0,https://www.onthehouse.com.au/property/nsw/epping-2121/63-pennant-pde-epping-nsw-2121-13137630,"63 Pennant Pde, Epping",4,2,2,,787m2,$1.60M,$1.80M,$575/w,$650/w,House 1974 787m2 Residential - A 2/DP26493 ,29 Oct 2019 Listed for Sale Auction (if not sold prior),26 Oct 2019 Sold $1.73M,
0,https://www.onthehouse.com.au/property/nsw/epping-2121/3-york-st-epping-nsw-2121-4743527,"3 York St, Epping",3,2,1,138m2,617m2,$1.60M,$1.80M,$850/w,$950/w,House 1890 138m2 617m2 Residential - A 50/1011603 ,26 Oct 2019 Sold $1.87M,05 Dec 2000 Sold $385k,
0,https://www.onthehouse.com.au/property/nsw/epping-2121/3a-orchard-st-epping-nsw-2121-20834774,"3a Orchard St, Epping",5,3,1,,,$1.50M,$1.60M,$950/w,$1100/w,House ,24 Oct 2019 Sold $1.53M,"18 Oct 2019 Listed for Sale SOLD - 1,530,000 - 24/10/2019","13 Oct 2019 Listed for Sale Sold for $1,530,000"
0,https://www.onthehouse.com.au/property/nsw/epping-2121/9-stanley-rd-epping-nsw-2121-12957861,"9 Stanley Rd, Epping",4,2,2,,697m2,$1.60M,$1.80M,$575/w,$650/w,House 1978 697m2 Residential - A 8/DP202312 ,23 Oct 2019 Sold $1.70M,,
0,https://www.onthehouse.com.au/property/nsw/epping-2121/18-george-st-epping-nsw-2121-4619771,"18 George St, Epping",3,1,1,143m2,872m2,$1.60M,$1.80M,,,House 1955 143m2 872m2 Residence Residential - A 33/7501 ,23 Oct 2019 Sold $1.83M,31 Jan 2018 Sold ,03 Nov 2014 Sold $1.45M
0,https://www.onthehouse.com.au/property/nsw/epping-2121/12-magnolia-ave-epping-nsw-2121-3654298,"12 Magnolia Ave, Epping",4,3,4,,765m2,$1.60M,$1.80M,$750/w,$850/w,House 1992 765m2 Residential - A 7/216607 ,22 Oct 2019 Sold $1.60M,17 Nov 2008 Sold $920k,20 Apr 1998 Sold $357k
0,https://www.onthehouse.com.au/property/nsw/epping-2121/6-wyvern-st-epping-nsw-2121-4285487,"6 Wyvern St, Epping",6,4,2,274m2,866m2,$2.20M,$2.40M,$575/w,$650/w,House 1970 274m2 866m2 Residence Residential - A 37/31307 ,22 Oct 2019 Sold ,24 Mar 2004 Sold $955k,
0,https://www.onthehouse.com.au/property/nsw/epping-2121/16-haywood-st-epping-nsw-2121-3657791,"16 Haywood St, Epping",4,2,2,158m2,720m2,$1.60M,$1.80M,$650/w,$750/w,House 1970 158m2 720m2 Residence Residential - A 77/28874 ,21 Oct 2019 Sold $1.85M,16 Oct 2015 Sold $1.52M,30 Oct 2008 Sold $780k
0,https://www.onthehouse.com.au/property/nsw/epping-2121/19-plympton-rd-epping-nsw-2121-12807614,"19 Plympton Rd, Epping",5,3,2,,999m2,$1.40M,$1.50M,$150/w,$200/w,House 1985 999m2 Residential - A 74/DP205869 ,19 Oct 2019 Sold $1.68M,19 Oct 2019 Sold $1.68M,28 Sep 2019 Listed for Sale Auction This Saturday on site at 3PM
