,Link,address,Bedrooms,Bathrooms,Car spaces,Land area,sell_low,sell_high,rent_low,rent_high,year_type,Sold_History1,Sold_History2,Sold_History3,Floor area
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/12-sophia-cres-north-rocks-nsw-2151-4433822,"12 Sophia Cres, North Rocks",4,3,1,766m2,$1.20M,$1.30M,$575/w,$650/w,House 1988 766m2 Residence Residential - A 7/244687 ,13 May 2011 Sold $938k,09 Jun 1999 Sold $301k,30 May 1988 Sold $188k,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/29-sophia-cres-north-rocks-nsw-2151-4476849,"29 Sophia Cres, North Rocks",3,2,2,784m2,$1.20M,$1.30M,$500/w,$575/w,House 1970 140m2 784m2 Residence Residential - A 44/244687 ,12 May 2011 Sold $710k,20 Jun 1997 Sold $282k,30 Nov 1987 Sold $160k,140m2
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/5-peterson-pl-north-rocks-nsw-2151-11159231,"5 Peterson Pl, North Rocks",4,3,2,901m2,$1.50M,$1.60M,$650/w,$750/w,House 1989 203m2 901m2 Residence Residential - A 14/253754 ,26 May 2017 Listed for Rent $730 per week,24 Sep 2013 Rented $685,11 May 2011 Sold $820k,203m2
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/206-north-rocks-rd-north-rocks-nsw-2151-11095220,"206 North Rocks Rd, North Rocks",4,3,2,715m2,$1.60M,$1.80M,$575/w,$650/w,House 1997 715m2 Residence Residential - A 9/209263 ,09 May 2011 Sold $1.04M,03 Aug 1990 Sold $300k,,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/229-north-rocks-rd-north-rocks-nsw-2151-4378219,"229 North Rocks Rd, North Rocks",3,2,3,816m2,$1.10M,$1.20M,$500/w,$575/w,House 1960 120m2 816m2 Residence Residential - A 3/39043 ,01 Mar 2012 Rented $500,02 May 2011 Sold $586k,11 Jul 2003 Sold $453k,120m2
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/29-larra-cres-north-rocks-nsw-2151-11091378,"29 Larra Cres, North Rocks",3,2,2,779m2,$1.10M,$1.20M,$575/w,$650/w,House 1970 125m2 779m2 Residence Residential - A 277/248615 ,29 Apr 2011 Sold $670k,03 Nov 1988 Sold $170k,,125m2
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/16-williams-rd-north-rocks-nsw-2151-11081223,"16 Williams Rd, North Rocks",3,2,2,774m2,$1.20M,$1.30M,$575/w,$650/w,House 2011 774m2 Residence Residential - A 20/244687 ,27 Apr 2011 Sold $720k,,,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/62-mill-dr-north-rocks-nsw-2151-11085002,"62 Mill Dr, North Rocks",5,3,2,997m2,$1.50M,$1.60M,$850/w,$950/w,House 1980 250m2 997m2 Residence Residential - A 165/248615 ,20 Apr 2011 Sold $762k,08 Oct 1998 Sold $403k,,250m2
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/37-becky-ave-north-rocks-nsw-2151-11037257,"37 Becky Ave, North Rocks",3,1,2,734m2,$1.30M,$1.40M,$575/w,$650/w,House 1978 184m2 734m2 Residence Residential - A 39/231643 ,18 Apr 2011 Sold $700k,,,184m2
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/43-larra-cres-north-rocks-nsw-2151-3770050,"43 Larra Cres, North Rocks",3,1,2,779m2,$1.20M,$1.30M,$425/w,$500/w,House 1980 779m2 Residence Residential - A 270/248615 ,15 Apr 2011 Sold $680k,28 May 2004 Sold $618k,07 Apr 1986 Sold $119k,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/11-treeview-pl-north-rocks-nsw-2151-4742250,"11 Treeview Pl, North Rocks",4,2,2,696m2,$1.10M,$1.20M,$575/w,$650/w,House 2000 696m2 Residence Residential - A 19/228542 ,15 Apr 2011 Sold $650k,,,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/4-glenda-pl-north-rocks-nsw-2151-10246794,"4 Glenda Pl, North Rocks",4,2,2,910m2,$1.30M,$1.40M,$650/w,$750/w,House 1990 185m2 910m2 Residence Residential - A 5/253869 ,04 Apr 2011 Sold $820k,,,185m2
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/45-perry-st-north-rocks-nsw-2151-2213983,"45 Perry St, North Rocks",4,3,2,900m2,$1.50M,$1.60M,$425/w,$500/w,House 1985 258m2 900m2 Residence Residential - A 8/253022 ,18 Nov 2008 Sold $703k,14 Nov 2005 Sold $745k,,258m2
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/23-woodbury-st-north-rocks-nsw-2151-10253607,"23 Woodbury St, North Rocks",3,2,1,696m2,$1.30M,$1.40M,$500/w,$575/w,House 1987 696m2 Residence Residential - A 77/228284 ,28 Mar 2011 Sold $690k,07 Jul 1987 Sold $132k,,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/226a-north-rocks-rd-north-rocks-nsw-2151-11053323,"226a North Rocks Rd, North Rocks",3,1,3,696m2,$1.00M,$1.10M,$575/w,$650/w,House 1965 130m2 696m2 Residence Residential - A 11/234271 ,28 Mar 2011 Sold $635k,28 Sep 1987 Sold $117k,30 Apr 1984 Sold $89k,130m2
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/84-becky-ave-north-rocks-nsw-2151-9228570,"84 Becky Ave, North Rocks",4,2,2,708m2,$1.10M,$1.20M,$650/w,$750/w,House 1975 162m2 708m2 Residence Residential - A 186/236191 ,24 Mar 2011 Sold $695k,,,162m2
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/7-pembury-ave-north-rocks-nsw-2151-18978182,"7 Pembury Ave, North Rocks",4,2,2,696m2,$1.20M,$1.30M,$575/w,$650/w,House 1980 162m2 696m2 Residential - A 35/227603 ,18 Mar 2011 Sold $750k,16 Feb 1987 Sold $130k,21 Jan 1982 Sold $98k,162m2
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/64-iona-ave-north-rocks-nsw-2151-10297673,"64 Iona Ave, North Rocks",4,3,4,1334m2,$1.60M,$1.80M,$575/w,$650/w,House 1970 175m2 1334m2 Residence Residential - A 191/237910 ,09 Mar 2011 Sold $788k,,,175m2
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/16-221a-north-rocks-rd-north-rocks-nsw-2151-11162580,"16/221a North Rocks Rd, North Rocks",3,2,2,11643m2,$800k,$900k,$500/w,$575/w,House 1990 11643m2 Residential - A ,07 Mar 2011 Sold $584k,,,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/5-hancey-ave-north-rocks-nsw-2151-11162610,"5 Hancey Ave, North Rocks",3,1,2,830m2,$1.10M,$1.20M,$650/w,$750/w,House 1980 118m2 830m2 Residence Residential - A 36/244687 ,15 Sep 1998 Sold $100k,07 Oct 1992 Sold $185k,,118m2
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/46-mill-dr-north-rocks-nsw-2151-2148539,"46 Mill Dr, North Rocks",3,2,2,802m2,$1.20M,$1.30M,$750/w,$850/w,House 1980 124m2 802m2 Residence Residential - A 291/248615 ,04 Mar 2011 Sold $680k,09 Jun 2005 Sold $535k,10 Jul 1998 Sold $257k,124m2
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/303-north-rocks-rd-north-rocks-nsw-2151-3367210,"303 North Rocks Rd, North Rocks",3,1,1,1170m2,$1.30M,$1.40M,$500/w,$575/w,House 1950 122m2 1170m2 Residential - A 7/19765 ,03 Mar 2011 Sold $655k,27 Jun 2008 Sold $540k,30 Apr 1999 Sold $280k,122m2
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/31-north-rocks-rd-north-rocks-nsw-2151-4416921,"31 North Rocks Rd, North Rocks",3,2,1,9468m2,$723k,$884k,,,House 1974 100m2 9468m2 Vacant Land Residential - A 2/22931 ,25 Feb 2011 Sold $6.50M,03 Aug 2010 Sold $6.50M,31 Mar 2003 Sold $4.05M,100m2
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/53-mill-dr-north-rocks-nsw-2151-2217334,"53 Mill Dr, North Rocks",3,1,2,767m2,$1.20M,$1.30M,$575/w,$650/w,House 1975 114m2 767m2 Residence Residential - A 179/248615 ,24 Feb 2011 Sold $629k,18 Nov 2005 Sold $500k,05 Dec 1996 Sold $207k,114m2
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/47-northam-dr-north-rocks-nsw-2151-11037258,"47 Northam Dr, North Rocks",5,3,2,778m2,$1.50M,$1.60M,$425/w,$500/w,House 1980 778m2 Residence Residential - A 92/242803 ,21 Feb 2011 Sold $935k,21 Dec 1987 Sold $83k,,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/152-north-rocks-rd-north-rocks-nsw-2151-11082765,"152 North Rocks Rd, North Rocks",4,2,1,797m2,$1.20M,$1.30M,$575/w,$650/w,House 1965 136m2 797m2 Residence Residential - A 2/26589 ,28 Jan 2011 Sold $550k,,,136m2
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/277-north-rocks-rd-north-rocks-nsw-2151-4707396,"277 North Rocks Rd, North Rocks",3,2,1,1144m2,$829k,$1.01M,,,House 1995 1144m2 Residential - A 2/SP48831 ,27 Jan 2011 Sold $570k,02 Feb 2001 Sold $370k,12 Jan 1996 Sold $180k,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/21-peterson-pl-north-rocks-nsw-2151-10246796,"21 Peterson Pl, North Rocks",3,1,2,1005m2,$1.30M,$1.40M,$350/w,$425/w,House 1980 1005m2 Residence Residential - A 22/253754 ,21 Jan 2011 Sold $603k,28 Oct 1985 Sold $116k,,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/12-speers-rd-north-rocks-nsw-2151-4317720,"12 Speers Rd, North Rocks",4,2,2,1132m2,$1.30M,$1.40M,$575/w,$650/w,House 1950 150m2 1132m2 Residence Residential - A 105/23173 ,09 Dec 2003 Sold $590k,11 Sep 1987 Sold $90k,,150m2
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/29-yale-cl-north-rocks-nsw-2151-2204929,"29 Yale Cl, North Rocks",5,3,2,902m2,$1.40M,$1.50M,$750/w,$850/w,House 1980 160m2 902m2 Residence Residential - A 27/255350 ,14 Jan 2011 Sold $743k,02 Aug 2010 Sold $900k,20 Oct 2005 Sold $610k,160m2
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/3-becky-ave-north-rocks-nsw-2151-9260252,"3 Becky Ave, North Rocks",3,2,2,727m2,$1.10M,$1.20M,$650/w,$750/w,House 1960 727m2 Residence Residential - A 37/232114 ,14 Jan 2011 Sold $720k,,,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/73-becky-ave-north-rocks-nsw-2151-3485864,"73 Becky Ave, North Rocks",3,3,2,702m2,$1.10M,$1.20M,$575/w,$650/w,House 1980 200m2 702m2 Residence Residential - A 195/236191 ,21 Dec 2010 Sold $625k,23 May 2008 Sold $635k,,200m2
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/66-becky-ave-north-rocks-nsw-2151-9239008,"66 Becky Ave, North Rocks",4,2,2,765m2,$1.20M,$1.30M,$650/w,$750/w,House 1980 765m2 Residence Residential - A 177/236190 ,06 Dec 2010 Sold $740k,,,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/14a-wentworth-ave-north-rocks-nsw-2151-18973914,"14a Wentworth Ave, North Rocks",5,3,2,3212m2,$1.50M,$1.60M,$750/w,$850/w,House 1980 314m2 3212m2 Residential - A 58/220134 ,30 Nov 2010 Sold $740k,20 Jun 1997 Sold $345k,02 Jul 1993 Sold $360k,314m2
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/51-mill-dr-north-rocks-nsw-2151-2393127,"51 Mill Dr, North Rocks",3,2,2,767m2,$1.20M,$1.30M,$750/w,$850/w,House 1975 125m2 767m2 Residence Residential - A 180/248615 ,30 Nov 2010 Sold $638k,17 Jan 2007 Sold $490k,10 Oct 2000 Sold $370k,125m2
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/1-mills-ave-north-rocks-nsw-2151-10296352,"1 Mills Ave, North Rocks",3,2,1,696m2,$1.10M,$1.20M,$575/w,$650/w,House 1975 150m2 696m2 Residence Residential - A 22/236604 ,26 Nov 2010 Sold $670k,22 Feb 1980 Sold $98k,,150m2
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/36-iona-ave-north-rocks-nsw-2151-2455679,"36 Iona Ave, North Rocks",4,2,2,696m2,$1.60M,$1.80M,$650/w,$750/w,House 1970 210m2 696m2 Residence Residential - A 165/237572 ,26 Nov 2010 Sold $685k,04 Jul 2007 Sold $595k,16 Jul 1993 Sold $245k,210m2
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/31-tallwood-dr-north-rocks-nsw-2151-2323773,"31 Tallwood Dr, North Rocks",3,2,1,696m2,$1.10M,$1.20M,$575/w,$650/w,House 1978 172m2 696m2 Residence Residential - A 41/235648 ,15 Nov 2010 Sold $650k,26 Feb 1997 Sold $295k,20 Jul 1990 Sold $300k,172m2
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/21-leysdown-ave-north-rocks-nsw-2151-10223599,"21 Leysdown Ave, North Rocks",3,1,1,696m2,$1.10M,$1.20M,$500/w,$575/w,House 1968 1m2 696m2 Residence Residential - A 59/227603 ,12 Nov 2010 Sold $680k,,,1m2
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/5-bokana-pl-north-rocks-nsw-2151-9239009,"5 Bokana Pl, North Rocks",2,2,1,696m2,$1.40M,$1.50M,$500/w,$575/w,House 1975 275m2 696m2 Residence Residential - A 83/228284 ,12 Nov 2010 Sold $615k,,,275m2
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/40-meckiff-ave-north-rocks-nsw-2151-10250383,"40 Meckiff Ave, North Rocks",3,2,2,797m2,$1.20M,$1.30M,$575/w,$650/w,House 1978 797m2 Residence Residential - A 43/236711 ,05 Nov 2010 Sold $490k,10 Dec 1987 Sold $210k,11 Dec 1981 Sold $116k,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/58-iona-ave-north-rocks-nsw-2151-4808361,"58 Iona Ave, North Rocks",4,1,2,696m2,$1.10M,$1.20M,$500/w,$575/w,House 1970 141m2 696m2 Residence Residential - A 176/237572 ,20 May 1999 Sold $90k,,,141m2
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/24-somerset-dr-north-rocks-nsw-2151-9234310,"24 Somerset Dr, North Rocks",4,2,4,716m2,$1.40M,$1.50M,$650/w,$750/w,House 2005 716m2 Residence Residential - A 24/713076 ,,,,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/6-iona-ave-north-rocks-nsw-2151-10237348,"6 Iona Ave, North Rocks",3,1,1,696m2,$1.10M,$1.20M,$500/w,$575/w,House 1982 696m2 Residence Residential - A 64/235890 ,22 Oct 2010 Sold $610k,,,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/4-cambridge-ave-north-rocks-nsw-2151-4807974,"4 Cambridge Ave, North Rocks",4,2,1,696m2,$1.20M,$1.30M,$500/w,$575/w,House 1970 696m2 Residence Residential - A 47/225884 ,29 Sep 2010 Sold $650k,14 Apr 1999 Sold $320k,22 Feb 1984 Sold $121k,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/22-william-pl-north-rocks-nsw-2151-2169046,"22 William Pl, North Rocks",4,2,2,715m2,$1.20M,$1.30M,$650/w,$750/w,House 1988 715m2 Residence Residential - A 67/225547 ,27 Sep 2010 Sold $675k,15 Jan 2002 Sold $420k,08 Jan 1998 Sold $295k,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/26-coronet-ct-north-rocks-nsw-2151-9111138,"26 Coronet Ct, North Rocks",4,3,2,949m2,$1.40M,$1.50M,$650/w,$750/w,House 2010 949m2 Residence Residential - A 22/237178 ,23 Sep 2010 Sold $710k,,,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/28-paragon-dr-north-rocks-nsw-2151-4601705,"28 Paragon Dr, North Rocks",5,2,4,695m2,$1.40M,$1.50M,$650/w,$750/w,House 1970 250m2 695m2 Residence Residential - A 76/237769 ,20 Sep 2010 Sold $720k,08 May 2001 Sold $440k,19 Aug 1980 Sold $90k,250m2
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/2-regal-ct-north-rocks-nsw-2151-9154161,"2 Regal Ct, North Rocks",4,2,2,696m2,$1.40M,$1.50M,$425/w,$500/w,House 1981 696m2 Residence Residential - A 33/236711 ,20 Sep 2010 Sold $685k,18 Sep 1981 Sold $125k,,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/224a-north-rocks-rd-north-rocks-nsw-2151-2290032,"224a North Rocks Rd, North Rocks",4,3,2,696m2,$2.00M,$2.20M,$575/w,$650/w,House 2016 420m2 696m2 Residence Residential - A 8/DP234271 ,"27 Feb 2020 Listed for Sale $2,200,000 - $2,300,000",17 Sep 2010 Sold $520k,,420m2
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/35-perry-st-north-rocks-nsw-2151-2483136,"35 Perry St, North Rocks",3,2,3,900m2,$1.20M,$1.30M,$750/w,$850/w,House 1980 900m2 Residence Residential - A 24/249559 ,03 Sep 2010 Sold $705k,21 Sep 2007 Sold $635k,25 Mar 2002 Sold $490k,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/10-william-pl-north-rocks-nsw-2151-9104902,"10 William Pl, North Rocks",3,1,4,749m2,$1.20M,$1.30M,$425/w,$500/w,House 1978 118m2 749m2 Residence Residential - A 61/225547 ,03 Sep 2010 Sold $625k,14 Jul 1995 Sold $235k,17 Oct 1980 Sold $86k,118m2
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/8-somerset-dr-north-rocks-nsw-2151-4503392,"8 Somerset Dr, North Rocks",5,3,3,696m2,$1.10M,$1.20M,$575/w,$650/w,House 1981 696m2 Residence Residential - A 10/225884 ,31 Aug 2010 Sold $64k,16 Mar 1981 Sold $108k,,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/19-new-north-rocks-rd-north-rocks-nsw-2151-4808499,"19 New North Rocks Rd, North Rocks",3,1,1,696m2,$1.00M,$1.10M,$575/w,$650/w,House 1970 100m2 696m2 Residence Residential - A 38/227603 ,23 Aug 2010 Sold $350k,16 Nov 1981 Sold $80k,,100m2
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/11-mill-dr-north-rocks-nsw-2151-9230615,"11 Mill Dr, North Rocks",4,2,2,808m2,$1.20M,$1.30M,$575/w,$650/w,House 1970 808m2 Residence Residential - A 199/248615 ,23 Aug 2010 Sold $590k,,,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/1a-speers-rd-north-rocks-nsw-2151-13910383,"1a Speers Rd, North Rocks",3,1,1,4764m2,$910k,$1.36M,,,House 1978 4764m2 Residential - A SP84079 ,,,,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/42-tallwood-dr-north-rocks-nsw-2151-9111139,"42 Tallwood Dr, North Rocks",4,2,2,717m2,$1.20M,$1.30M,$575/w,$650/w,House 1977 160m2 717m2 Residence Residential - A 88/244778 ,13 Aug 2010 Sold $785k,,,160m2
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/16-hepburn-rd-north-rocks-nsw-2151-9111143,"16 Hepburn Rd, North Rocks",4,3,2,900m2,$1.40M,$1.50M,$575/w,$650/w,House 1985 248m2 900m2 Residence Residential - A 303/734323 ,13 Aug 2010 Sold $889k,,,248m2
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/18-william-pl-north-rocks-nsw-2151-9224319,"18 William Pl, North Rocks",4,3,1,695m2,$1.20M,$1.30M,$500/w,$575/w,House 1970 695m2 Residence Residential - A 65/225547 ,12 Aug 2010 Sold $600k,,,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/30-plymouth-ave-north-rocks-nsw-2151-9111141,"30 Plymouth Ave, North Rocks",6,4,2,695m2,$1.40M,$1.50M,$500/w,$575/w,House 1970 370m2 695m2 Residence Residential - A 7/236711 ,22 Oct 1979 Sold $102k,,,370m2
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/10-tallwood-dr-north-rocks-nsw-2151-9174538,"10 Tallwood Dr, North Rocks",3,1,2,727m2,$1.10M,$1.20M,$500/w,$575/w,House 1975 727m2 Residence Residential - A 50/235648 ,26 Jul 2010 Sold $650k,,,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/21-william-pl-north-rocks-nsw-2151-4742348,"21 William Pl, North Rocks",3,2,1,885m2,$1.20M,$1.30M,$500/w,$575/w,House 1960 150m2 885m2 Residence Residential - A 75/225547 ,23 Jul 2010 Sold $640k,07 Apr 2000 Sold $365k,,150m2
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/26-iona-ave-north-rocks-nsw-2151-9257591,"26 Iona Ave, North Rocks",3,2,2,696m2,$1.10M,$1.20M,$575/w,$650/w,House 1980 696m2 Residence Residential - A 74/235890 ,27 Feb 2019 Listed for Rent Deposit Taken,15 Jul 2010 Sold $225k,05 Nov 1980 Sold $105k,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/236-north-rocks-rd-north-rocks-nsw-2151-9111142,"236 North Rocks Rd, North Rocks",3,1,1,695m2,$1.00M,$1.10M,$500/w,$575/w,House 1970 695m2 Residence Residential - A 139/237007 ,01 Jul 2010 Sold $655k,14 Sep 2000 Sold $315k,18 Dec 1995 Sold $206k,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/92-speers-rd-north-rocks-nsw-2151-5945687,"92 Speers Rd, North Rocks",3,1,1,695m2,$1.00M,$1.10M,$425/w,$500/w,House 1979 695m2 Residence Residential - A 65/24826 ,30 Jun 2010 Sold $570k,03 Aug 1988 Sold $150k,25 Aug 1983 Sold $68k,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/219-north-rocks-rd-north-rocks-nsw-2151-9129147,"219 North Rocks Rd, North Rocks",1,1,1,52180m2,$858k,$1.29M,$100/w,$150/w,House 1980 52180m2 Industrial Co Industrial - I 1/1143379 ,03 Dec 2009 Sold $14.00M,,,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/27-stirling-ave-north-rocks-nsw-2151-9098086,"27 Stirling Ave, North Rocks",3,2,2,695m2,$1.20M,$1.30M,$500/w,$575/w,House 1960 143m2 695m2 Residence Residential - A 4/231420 ,03 Jun 1988 Sold $133k,30 Mar 1984 Sold $70k,,143m2
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/8-panaview-cres-north-rocks-nsw-2151-2533445,"8 Panaview Cres, North Rocks",4,2,2,765m2,$1.30M,$1.40M,$750/w,$850/w,House 1978 765m2 Residence Residential - A 49/242803 ,18 Jun 2010 Sold $805k,19 Dec 2007 Sold $665k,,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/138-north-rocks-rd-north-rocks-nsw-2151-4299477,"138 North Rocks Rd, North Rocks",3,1,2,720m2,$900k,$1.00M,$500/w,$575/w,House 1968 105m2 720m2 Residence Residential - A 69/19113 ,09 Jun 2010 Sold $422k,02 Feb 2004 Sold $495k,,105m2
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/8-parkwood-pl-north-rocks-nsw-2151-4400871,"8 Parkwood Pl, North Rocks",5,3,1,746m2,$1.50M,$1.60M,$500/w,$575/w,House 1979 746m2 Residence Residential - A 68/242803 ,04 Jun 2010 Sold $800k,03 Apr 1999 Sold $388k,16 Feb 1979 Sold $110k,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/45-panaview-cres-north-rocks-nsw-2151-8283917,"45 Panaview Cres, North Rocks",4,3,2,720m2,$1.40M,$1.50M,$425/w,$500/w,House 1980 267m2 720m2 Residence Residential - A 22/242803 ,24 May 2010 Sold $888k,,,267m2
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/8-woodbury-st-north-rocks-nsw-2151-8155003,"8 Woodbury St, North Rocks",3,1,1,708m2,$1.10M,$1.20M,$500/w,$575/w,House 1980 708m2 Residence Residential - A 42/228542 ,11 May 2010 Sold $662k,,,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/3-parkwood-pl-north-rocks-nsw-2151-3304297,"3 Parkwood Pl, North Rocks",4,2,2,695m2,$1.40M,$1.50M,$750/w,$850/w,House 1980 695m2 Residence Residential - A 79/242803 ,10 May 2010 Sold $815k,04 Sep 2008 Sold $690k,,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/81-barclay-rd-north-rocks-nsw-2151-4545922,"81 Barclay Rd, North Rocks",3,1,1,768m2,$1.10M,$1.20M,$500/w,$575/w,House 1980 114m2 768m2 Residence Residential - A 208/248615 ,27 Sep 2016 Rented $485,11 Feb 2014 Rented $495,26 Aug 2011 Rented $520,114m2
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/25-lawndale-ave-north-rocks-nsw-2151-2069504,"25 Lawndale Ave, North Rocks",3,1,3,695m2,$1.20M,$1.30M,$575/w,$650/w,House 1960 130m2 695m2 Residence Residential - A 8/29291 ,04 May 2010 Sold $660k,09 Jun 2000 Sold $320k,,130m2
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/37-cambridge-ave-north-rocks-nsw-2151-2162778,"37 Cambridge Ave, North Rocks",4,2,2,695m2,$1.10M,$1.20M,$650/w,$750/w,House 1980 695m2 Residence Residential - A 129/237172 ,12 Jul 2005 Sold $550k,19 Apr 1984 Sold $115k,,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/103-north-rocks-rd-north-rocks-nsw-2151-4808394,"103 North Rocks Rd, North Rocks",4,3,3,1002m2,$1.10M,$1.20M,$500/w,$575/w,House 1983 1002m2 Residence Residential - A 1/338030 ,29 Apr 2010 Sold $500k,25 Sep 2006 Sold $390k,22 Oct 1987 Sold $98k,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/50-somerset-dr-north-rocks-nsw-2151-2197958,"50 Somerset Dr, North Rocks",3,1,2,696m2,$1.00M,$1.10M,$500/w,$575/w,House 1970 96m2 696m2 Residence Residential - A 11/229331 ,23 Apr 2010 Sold $640k,,,96m2
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/53-barclay-rd-north-rocks-nsw-2151-4807852,"53 Barclay Rd, North Rocks",4,2,3,900m2,$1.20M,$1.30M,$575/w,$650/w,House 1980 150m2 900m2 Residence Residential - A 11/253983 ,06 Oct 2006 Sold $500k,11 Jun 1999 Sold $299k,,150m2
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/34-plymouth-ave-north-rocks-nsw-2151-8156988,"34 Plymouth Ave, North Rocks",4,2,2,695m2,$1.20M,$1.30M,$650/w,$750/w,House 1987 695m2 Residence Residential - A 9/236711 ,23 Apr 2010 Sold $720k,03 Mar 1995 Sold $311k,,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/3-raine-ave-north-rocks-nsw-2151-5830838,"3 Raine Ave, North Rocks",4,3,2,937m2,$1.40M,$1.50M,$650/w,$750/w,House 2010 937m2 Residence Residential - A 158/248615 ,,,,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/18-meckiff-ave-north-rocks-nsw-2151-2407405,"18 Meckiff Ave, North Rocks",3,1,2,1296m2,$1.20M,$1.30M,$500/w,$575/w,House 1970 118m2 1296m2 Residence Residential - A 71/229331 ,01 Apr 2010 Sold $500k,28 Feb 2007 Sold $392k,,118m2
