,Link,address,Bedrooms,Bathrooms,Car spaces,Floor area,Land area,sell_low,sell_high,rent_low,rent_high,year_type,Sold_History1,Sold_History2,Sold_History3
0,https://www.onthehouse.com.au/property/nsw/east-ryde-2113/12-melba-dr-east-ryde-nsw-2113-2071169,"12 Melba Dr, East Ryde",2,1,1,309m2,292m2,$1.80M,$2.00M,$425/w,$500/w,House 1970 309m2 292m2 Residential - A 236/30690 ,10 Oct 2020 Sold ,19 Nov 2004 Sold $730k,19 Nov 2004 Sold $730k
0,https://www.onthehouse.com.au/property/nsw/east-ryde-2113/2-rodney-st-east-ryde-nsw-2113-13078582,"2 Rodney St, East Ryde",3,2,2,,697m2,$1.60M,$1.80M,$575/w,$650/w,House 1979 697m2 Residential - A 1/DP236893 ,03 Oct 2020 Sold ,10 Sep 2020 Listed for Sale Auction On Site October 3 at 10.30am,
0,https://www.onthehouse.com.au/property/nsw/east-ryde-2113/28-lumsdaine-ave-east-ryde-nsw-2113-2537614,"28 Lumsdaine Ave, East Ryde",4,1,1,,578m2,$1.60M,$1.80M,$750/w,$850/w,House 1980 578m2 Residential - A 405/31574 ,21 Sep 2020 Sold $1.80M,15 Jul 2020 Listed for Sale For Sale - Contact Agent,14 Jan 2008 Sold $730k
0,https://www.onthehouse.com.au/property/nsw/east-ryde-2113/5-shaw-st-east-ryde-nsw-2113-13241508,"5 Shaw St, East Ryde",4,2,2,,670m2,$1.50M,$1.60M,$500/w,$575/w,House 1979 670m2 Residential - A 25/DP26163 ,17 Sep 2020 Sold ,,
0,https://www.onthehouse.com.au/property/nsw/east-ryde-2113/27-jeanette-st-east-ryde-nsw-2113-2468252,"27 Jeanette St, East Ryde",3,1,1,,690m2,$1.60M,$1.80M,$575/w,$650/w,House 1980 690m2 Residence Residential - A 31/236893 ,05 Sep 2020 Sold $1.60M,"12 Aug 2020 Listed for Sale Guide $1,400,000 Auct 5/9/20 9am on site",16 Mar 2007 Sold $623k
0,https://www.onthehouse.com.au/property/nsw/east-ryde-2113/15-mccallum-ave-east-ryde-nsw-2113-4505425,"15 Mccallum Ave, East Ryde",2,1,1,204m2,582m2,$1.80M,$2.00M,$750/w,$850/w,House 1960 204m2 582m2 Residence Residential - A 91/31463 ,02 Sep 2020 Sold $1.97M,31 May 2011 Sold $760k,31 May 2011 Sold $760k
0,https://www.onthehouse.com.au/property/nsw/east-ryde-2113/64-moncrieff-dr-east-ryde-nsw-2113-3424606,"64 Moncrieff Dr, East Ryde",4,2,1,,878m2,$1.80M,$2.00M,$650/w,$750/w,House 1987 878m2 Residential - A 10/239277 ,10 Aug 2020 Sold ,15 Aug 2007 Sold $890k,21 Jun 1991 Sold $269k
0,https://www.onthehouse.com.au/property/nsw/east-ryde-2113/66-coxs-rd-east-ryde-nsw-2113-5870455,"66 Coxs Rd, East Ryde",6,3,2,400m2,557m2,$2.40M,$2.60M,$950/w,$1100/w,House 2016 400m2 557m2 Residence Residential - A 11/20313 ,22 Jul 2020 Sold $2.53M,24 Aug 2017 Rented $1.45k,"23 Jun 2017 Listed for Rent $1,450"
0,https://www.onthehouse.com.au/property/nsw/east-ryde-2113/65-melba-dr-east-ryde-nsw-2113-4814975,"65 Melba Dr, East Ryde",3,2,1,,607m2,$1.50M,$1.60M,$575/w,$650/w,House 1996 607m2 Residential - A 35/31253 ,14 Jul 2020 Sold ,12 Apr 1999 Sold $360k,07 Aug 1996 Sold $255k
0,https://www.onthehouse.com.au/property/nsw/east-ryde-2113/19-moncrieff-dr-east-ryde-nsw-2113-13539986,"19 Moncrieff Dr, East Ryde",4,2,2,189m2,575m2,$1.80M,$2.00M,$650/w,$750/w,House 1960 189m2 575m2 Residence Residential - A 293/31194 ,09 Jul 2020 Sold $1.85M,15 Mar 2013 Sold $908k,
0,https://www.onthehouse.com.au/property/nsw/east-ryde-2113/125-melba-dr-east-ryde-nsw-2113-12801909,"125 Melba Dr, East Ryde",5,3,3,,1226m2,$1.60M,$1.80M,$575/w,$650/w,House 1978 1226m2 Residential - A 59/DP31463 ,03 Jul 2020 Sold $1.96M,,
0,https://www.onthehouse.com.au/property/nsw/east-ryde-2113/10-rene-st-east-ryde-nsw-2113-13617676,"10 Rene St, East Ryde",5,3,4,,626m2,$1.90M,$2.85M,$650/w,$750/w,House 1980 626m2 Residential - A 121/31574 ,03 Jul 2020 Sold ,23 Dec 1992 Sold $323k,30 Jun 1989 Sold $400k
0,https://www.onthehouse.com.au/property/nsw/east-ryde-2113/116-moncrieff-dr-east-ryde-nsw-2113-2089000,"116 Moncrieff Dr, East Ryde",5,3,3,,594m2,$1.60M,$1.80M,$750/w,$850/w,House 1981 594m2 Residential - A 114/31574 ,10 Jun 2020 Sold $1.71M,27 Nov 2019 Sold ,03 Dec 2014 Sold $1.50M
0,https://www.onthehouse.com.au/property/nsw/east-ryde-2113/12-bronhill-ave-east-ryde-nsw-2113-13446478,"12 Bronhill Ave, East Ryde",3,1,1,133m2,592m2,$1.50M,$1.60M,$750/w,$850/w,House 1960 133m2 592m2 Residential - A 6/DP223567 ,25 May 2020 Sold $1.39M,04 May 1983 Sold $104k,
0,https://www.onthehouse.com.au/property/nsw/east-ryde-2113/76-elliott-ave-east-ryde-nsw-2113-13528845,"76 Elliott Ave, East Ryde",5,3,3,,575m2,$1.60M,$1.80M,$850/w,$950/w,House 1981 575m2 Residential - A 348/31463 ,15 May 2020 Sold $1.58M,12 Dec 1997 Sold $436k,25 Oct 1991 Sold $268k
0,https://www.onthehouse.com.au/property/nsw/east-ryde-2113/300-pittwater-rd-east-ryde-nsw-2113-4711219,"300 Pittwater Rd, East Ryde",5,3,2,,1347m2,$1.60M,$1.80M,$650/w,$750/w,House 1999 1347m2 Residence Residential - A 7/9322 ,04 May 2020 Sold $1.59M,07 Dec 2018 Sold ,30 Apr 2009 Sold $806k
0,https://www.onthehouse.com.au/property/nsw/east-ryde-2113/8-long-ave-east-ryde-nsw-2113-12496276,"8 Long Ave, East Ryde",3,2,2,,535m2,$1.50M,$1.60M,$575/w,$650/w,House 1979 535m2 Residential - A 60/DP26163 ,01 May 2020 Sold $1.45M,28 Oct 2019 Sold ,
0,https://www.onthehouse.com.au/property/nsw/east-ryde-2113/9-melba-dr-east-ryde-nsw-2113-2398528,"9 Melba Dr, East Ryde",4,1,1,,575m2,$2.00M,$2.20M,$650/w,$750/w,House 1980 575m2 Residence Residential - A 7/30690 ,18 Mar 2020 Sold $2.41M,20 Feb 2019 Sold ,02 Feb 2007 Sold $660k
0,https://www.onthehouse.com.au/property/nsw/east-ryde-2113/10-rodney-st-east-ryde-nsw-2113-8226122,"10 Rodney St, East Ryde",6,3,3,,796m2,$2.60M,$2.80M,$750/w,$850/w,House 1979 796m2 Null Residential - A 5/DP236893 ,12 Mar 2020 Sold $2.02M,06 Apr 2001 Sold $650k,
0,https://www.onthehouse.com.au/property/nsw/east-ryde-2113/34-coxs-rd-east-ryde-nsw-2113-2082469,"34 Coxs Rd, East Ryde",3,2,2,130m2,308m2,$1.30M,$1.40M,$650/w,$750/w,House 2000 130m2 308m2 Residence Residential - A 13/845287 ,09 Mar 2020 Sold ,23 Nov 2016 Sold $1.26M,16 Dec 2004 Sold $620k
0,https://www.onthehouse.com.au/property/nsw/east-ryde-2113/90-elliott-ave-east-ryde-nsw-2113-2494837,"90 Elliott Ave, East Ryde",3,2,1,,575m2,$1.60M,$1.80M,$500/w,$575/w,House 2000 575m2 Residential - A 354/31463 ,06 Mar 2020 Sold $1.69M,22 Oct 2007 Sold $856k,08 Dec 2000 Sold $360k
0,https://www.onthehouse.com.au/property/nsw/east-ryde-2113/77-moncrieff-dr-east-ryde-nsw-2113-12628571,"77 Moncrieff Dr, East Ryde",4,2,2,,599m2,$1.80M,$2.00M,$650/w,$750/w,House 1978 599m2 Residential - A 360/DP31574 ,21 Feb 2020 Sold ,13 Jan 2020 Listed for Sale Auction On Site February 8 at 12.30pm,02 May 2018 Sold 
0,https://www.onthehouse.com.au/property/nsw/east-ryde-2113/16-elliott-ave-east-ryde-nsw-2113-11234336,"16 Elliott Ave, East Ryde",3,2,1,101m2,575m2,$1.60M,$1.80M,$650/w,$750/w,House 1960 101m2 575m2 Residence Residential - A 281/31194 ,20 Feb 2020 Sold $1.77M,20 May 2016 Listed for Rent **Application Taken**,03 Nov 2015 Listed for Rent **Application Taken**
0,https://www.onthehouse.com.au/property/nsw/east-ryde-2113/20-jeanette-st-east-ryde-nsw-2113-12416462,"20 Jeanette St, East Ryde",4,3,2,,593m2,,,$575/w,$650/w,House 1989 593m2 Residential - A 13/DP236893 ,18 Feb 2020 Sold ,10 Jul 1989 Sold $300k,10 Jul 1989 Sold $300k
0,https://www.onthehouse.com.au/property/nsw/east-ryde-2113/11-cilento-cres-east-ryde-nsw-2113-8226528,"11 Cilento Cres, East Ryde",4,2,2,,582m2,$1.60M,$1.80M,$650/w,$750/w,House 1984 582m2 Null Residential - A 207/30690 ,11 Dec 2019 Sold ,02 May 2001 Sold $450k,22 Mar 1993 Sold $60k
0,https://www.onthehouse.com.au/property/nsw/east-ryde-2113/33-finch-ave-east-ryde-nsw-2113-13414379,"33 Finch Ave, East Ryde",4,2,2,,720m2,$1.80M,$2.00M,$425/w,$500/w,House 2012 720m2 Residence Residential - A 15/239277 ,06 Dec 2019 Sold $1.93M,16 Jul 2012 Sold $935k,
0,https://www.onthehouse.com.au/property/nsw/east-ryde-2113/5-rene-st-east-ryde-nsw-2113-13201413,"5 Rene St, East Ryde",3,2,2,,842m2,$1.60M,$1.80M,$750/w,$850/w,House 1979 842m2 Residential - A 72/DP207469 ,23 Nov 2019 Sold $1.74M,,
0,https://www.onthehouse.com.au/property/nsw/east-ryde-2113/36-elliott-ave-east-ryde-nsw-2113-4816029,"36 Elliott Ave, East Ryde",5,2,1,191m2,575m2,$2.00M,$2.20M,$1250/w,$1400/w,House 1960 191m2 575m2 Residential - A 337/31252 ,22 Nov 2019 Sold $1.73M,22 Nov 1999 Sold $330k,26 Sep 1979 Sold $93k
0,https://www.onthehouse.com.au/property/nsw/east-ryde-2113/18-fox-rd-east-ryde-nsw-2113-12562537,"18 Fox Rd, East Ryde",4,2,2,,631m2,$1.50M,$1.60M,$650/w,$750/w,House 1978 631m2 Residential - A 9/DP30679 ,15 Nov 2019 Sold $467k,,
0,https://www.onthehouse.com.au/property/nsw/east-ryde-2113/19-elliott-ave-east-ryde-nsw-2113-12935253,"19 Elliott Ave, East Ryde",4,2,1,,576m2,$1.60M,$1.80M,$750/w,$850/w,House 1978 576m2 Residential - A 265/DP30690 ,09 Nov 2019 Sold $1.64M,15 Oct 2019 Listed for Sale Auction On Site Saturday November 9th at 12.15pm,
0,https://www.onthehouse.com.au/property/nsw/east-ryde-2113/83-melba-dr-east-ryde-nsw-2113-2085243,"83 Melba Dr, East Ryde",5,3,2,245m2,878m2,$2.20M,$2.40M,$650/w,$750/w,House 1970 245m2 878m2 Residential - A 44/31252 ,20 Oct 2019 Sold $1.97M,01 Feb 2008 Sold $990k,10 Dec 2004 Sold $938k
0,https://www.onthehouse.com.au/property/nsw/east-ryde-2113/8-mccallum-ave-east-ryde-nsw-2113-12560856,"8 Mccallum Ave, East Ryde",4,2,2,,654m2,$1.80M,$2.00M,$425/w,$500/w,House 2002 654m2 Residential - A 112/31680 ,15 Oct 2019 Sold ,23 Jul 2002 Sold $650k,23 Jul 2002 Sold $650k
0,https://www.onthehouse.com.au/property/nsw/east-ryde-2113/10-wolfe-rd-east-ryde-nsw-2113-4815339,"10 Wolfe Rd, East Ryde",3,1,2,,826m2,$1.46M,$2.18M,$500/w,$575/w,House 1980 826m2 Residential - A 8/24622 ,11 Oct 2019 Sold ,25 Nov 2005 Sold $706k,30 Apr 2005 Sold $706k
0,https://www.onthehouse.com.au/property/nsw/east-ryde-2113/13-mccallum-ave-east-ryde-nsw-2113-12897650,"13 Mccallum Ave, East Ryde",3,2,2,178m2,601m2,$1.80M,$2.00M,$425/w,$500/w,House 1950 178m2 601m2 Residential - A 93/31463 ,10 Oct 2019 Sold $1.74M,08 Aug 1997 Sold $365k,08 Aug 1997 Sold $365k
0,https://www.onthehouse.com.au/property/nsw/east-ryde-2113/1-shaw-st-east-ryde-nsw-2113-4536307,"1 Shaw St, East Ryde",4,3,1,203m2,613m2,$1.60M,$1.80M,$575/w,$650/w,House 1980 203m2 613m2 Residence Residential - A 27/26163 ,10 Oct 2019 Sold $1,18 Sep 2014 Sold $1.37M,07 Jun 2002 Sold $748k
0,https://www.onthehouse.com.au/property/nsw/east-ryde-2113/80-elliott-ave-east-ryde-nsw-2113-13055370,"80 Elliott Ave, East Ryde",3,2,2,149m2,576m2,$2.40M,$2.60M,$750/w,$850/w,House 1960 149m2 576m2 Residential - A 350/DP31463 ,05 Oct 2019 Sold $2.45M,20 Dec 2017 Sold $1.59M,"13 Sep 2017 Listed for Sale Price Guide $1,650,000"
0,https://www.onthehouse.com.au/property/nsw/east-ryde-2113/9-lumsdaine-ave-east-ryde-nsw-2113-12780807,"9 Lumsdaine Ave, East Ryde",4,3,2,,708m2,$1.60M,$1.80M,$575/w,$650/w,House 1979 708m2 Residential - A 431/DP31252 ,24 Sep 2019 Sold ,,
0,https://www.onthehouse.com.au/property/nsw/east-ryde-2113/22-moncrieff-dr-east-ryde-nsw-2113-19313361,"22 Moncrieff Dr, East Ryde",3,1,1,,582m2,$1.50M,$1.60M,$650/w,$750/w,House 1980 582m2 Residential - A 138/30690 ,23 Sep 2019 Sold ,25 Sep 1998 Sold $280k,25 Sep 1998 Sold $280k
0,https://www.onthehouse.com.au/property/nsw/east-ryde-2113/7-cilento-cres-east-ryde-nsw-2113-12780913,"7 Cilento Cres, East Ryde",4,2,2,,615m2,$1.80M,$2.00M,$750/w,$850/w,House 1980 615m2 Residential - A 209/DP30690 ,16 Sep 2019 Sold ,26 Apr 2017 Rented $850,04 Apr 2017 Listed for Rent $740
0,https://www.onthehouse.com.au/property/nsw/east-ryde-2113/37-elliott-ave-east-ryde-nsw-2113-11085421,"37 Elliott Ave, East Ryde",3,3,1,97m2,575m2,$1.50M,$1.60M,$750/w,$850/w,House 1960 97m2 575m2 Residence Residential - A 256/30690 ,31 Aug 2019 Sold $1.44M,06 May 2011 Sold $860k,
0,https://www.onthehouse.com.au/property/nsw/east-ryde-2113/29-jeanette-st-east-ryde-nsw-2113-4443139,"29 Jeanette St, East Ryde",5,3,2,,715m2,$1.80M,$2.00M,$500/w,$575/w,House 1990 715m2 Residence Residential - A 32/236893 ,31 Aug 2019 Sold $1.84M,07 Jan 2003 Sold $865k,16 Mar 1990 Sold $360k
0,https://www.onthehouse.com.au/property/nsw/east-ryde-2113/85-melba-dr-east-ryde-nsw-2113-2136840,"85 Melba Dr, East Ryde",3,3,2,223m2,879m2,$2.00M,$2.20M,$850/w,$950/w,House 1970 223m2 879m2 Residence Residential - A 45/31252 ,23 Aug 2019 Sold ,31 Jan 2011 Sold $880k,14 Jan 2005 Sold $730k
0,https://www.onthehouse.com.au/property/nsw/east-ryde-2113/302-pittwater-rd-east-ryde-nsw-2113-13701050,"302 Pittwater Rd, East Ryde",5,3,3,,1444m2,$1.50M,$1.60M,$850/w,$950/w,House 1980 1444m2 Residential - A 6/DP9322 ,08 Jul 2019 Sold $1.12M,,
0,https://www.onthehouse.com.au/property/nsw/east-ryde-2113/53-elliott-ave-east-ryde-nsw-2113-12968508,"53 Elliott Ave, East Ryde",5,2,1,,579m2,$1.80M,$2.00M,$750/w,$850/w,House 1978 579m2 Residential - A 443/DP31253 ,29 Jun 2019 Sold $1.53M,05 Jun 2019 Listed for Sale Contact Agent,20 Dec 2018 Sold 
0,https://www.onthehouse.com.au/property/nsw/east-ryde-2113/13-bluett-ave-east-ryde-nsw-2113-13704567,"13 Bluett Ave, East Ryde",3,2,1,,600m2,$1.60M,$1.80M,$650/w,$750/w,House 1940 600m2 Residence Residential - A 189/30690 ,18 May 2019 Sold $1.54M,23 Apr 2019 Listed for Sale Contact Agent,23 Nov 2012 Sold $900k
0,https://www.onthehouse.com.au/property/nsw/east-ryde-2113/39-finch-ave-east-ryde-nsw-2113-12767245,"39 Finch Ave, East Ryde",5,3,3,,799m2,$1.80M,$2.00M,$500/w,$575/w,House 1978 799m2 Residential - A ,,,
0,https://www.onthehouse.com.au/property/nsw/east-ryde-2113/42-melba-dr-east-ryde-nsw-2113-4814928,"42 Melba Dr, East Ryde",4,2,2,191m2,575m2,$2.40M,$2.60M,$850/w,$950/w,House 1970 191m2 575m2 Residential - A 251/30690 ,06 Apr 2019 Sold $2.23M,02 Jun 2017 Sold $1.50M,"15 Mar 2017 Listed for Sale Price Guide $1,500,000"
0,https://www.onthehouse.com.au/property/nsw/east-ryde-2113/2-pate-ave-east-ryde-nsw-2113-9159353,"2 Pate Ave, East Ryde",3,1,1,,571m2,$1.40M,$1.50M,$575/w,$650/w,House 1980 571m2 Residential - A 370/DP31252 ,06 Apr 2019 Sold $1.25M,,
0,https://www.onthehouse.com.au/property/nsw/east-ryde-2113/45-elliott-ave-east-ryde-nsw-2113-12973467,"45 Elliott Ave, East Ryde",4,2,2,,588m2,$1.50M,$1.60M,$650/w,$750/w,House 1978 588m2 Residential - A 252/DP30690 ,04 Apr 2019 Sold ,,
0,https://www.onthehouse.com.au/property/nsw/east-ryde-2113/117-melba-dr-east-ryde-nsw-2113-13058050,"117 Melba Dr, East Ryde",4,2,2,,1631m2,$2.04M,$2.77M,$950/w,$1100/w,House 1986 1631m2 Residential - A 56/31463 ,30 Mar 2019 Sold $2.15M,04 Mar 2019 Listed for Sale FOR SALE BY AUCTION (If Not Sold Prior),09 Feb 2018 Sold $2.22M
0,https://www.onthehouse.com.au/property/nsw/east-ryde-2113/3-pate-ave-east-ryde-nsw-2113-13186110,"3 Pate Ave, East Ryde",4,2,1,154m2,575m2,$2.40M,$2.60M,$650/w,$750/w,House 1955 154m2 575m2 Residential - A 341/31252 ,30 Mar 2019 Sold $1.34M,12 Nov 2013 Sold $900k,
0,https://www.onthehouse.com.au/property/nsw/east-ryde-2113/9-elliott-ave-east-ryde-nsw-2113-12806358,"9 Elliott Ave, East Ryde",3,2,1,,578m2,$1.50M,$1.60M,$850/w,$950/w,House 1979 578m2 Residential - A 270/30690 ,29 Mar 2019 Sold ,05 Jan 1985 Sold $93k,04 Sep 1979 Sold $60k
0,https://www.onthehouse.com.au/property/nsw/east-ryde-2113/18-bronhill-ave-east-ryde-nsw-2113-4748779,"18 Bronhill Ave, East Ryde",3,2,2,139m2,607m2,$1.50M,$1.60M,$650/w,$750/w,House 1960 139m2 607m2 Residential - A 9/223567 ,29 Mar 2019 Sold $1.30M,06 Feb 2019 Listed for Sale **UNDER CONTRACT**,13 Jul 2015 Sold $1.38M
0,https://www.onthehouse.com.au/property/nsw/east-ryde-2113/310-pittwater-rd-east-ryde-nsw-2113-9206818,"310 Pittwater Rd, East Ryde",4,1,2,105m2,1328m2,$1.60M,$1.80M,$575/w,$650/w,House 1960 105m2 1328m2 Residence Residential - A 2/9322 ,27 Mar 2019 Sold $1.30M,"03 Oct 2018 Listed for Sale For Sale Guide $1,550,000",12 Nov 2010 Sold $870k
0,https://www.onthehouse.com.au/property/nsw/east-ryde-2113/6-fox-rd-east-ryde-nsw-2113-13794477,"6 Fox Rd, East Ryde",4,3,2,,580m2,$1.60M,$1.80M,$750/w,$850/w,House 1978 580m2 Residential - A 3/DP30679 ,13 Mar 2019 Sold ,13 Mar 2019 Sold $1.59M,
0,https://www.onthehouse.com.au/property/nsw/east-ryde-2113/70-elliott-ave-east-ryde-nsw-2113-13056671,"70 Elliott Ave, East Ryde",4,3,2,234m2,575m2,$2.00M,$2.20M,$1250/w,$1400/w,House 1965 234m2 575m2 Residential - A 345/DP31574 ,12 Mar 2019 Sold $1.47M,30 May 1996 Sold $300k,
0,https://www.onthehouse.com.au/property/nsw/east-ryde-2113/23-jeanette-st-east-ryde-nsw-2113-12472199,"23 Jeanette St, East Ryde",5,3,2,,726m2,$1.60M,$1.80M,$750/w,$850/w,House 1983 726m2 Residential - A 29/DP236893 ,02 Mar 2019 Sold $1.52M,08 Apr 1983 Sold $150k,
0,https://www.onthehouse.com.au/property/nsw/east-ryde-2113/33-elliott-ave-east-ryde-nsw-2113-12718114,"33 Elliott Ave, East Ryde",3,2,1,,587m2,$1.60M,$1.80M,$750/w,$850/w,House 1985 587m2 Residential - A 258/30690 ,19 Feb 2019 Sold $1.40M,08 Dec 2018 Sold $1.20M,13 Mar 1985 Sold $107k
0,https://www.onthehouse.com.au/property/nsw/east-ryde-2113/36a-coxs-rd-east-ryde-nsw-2113-2326931,"36a Coxs Rd, East Ryde",3,2,1,,270m2,$1.40M,$1.50M,$650/w,$750/w,House 1995 270m2 Residential - A 10/DP845287 ,08 Feb 2019 Sold $1.16M,13 Dec 2005 Sold $595k,18 Oct 2000 Sold $380k
0,https://www.onthehouse.com.au/property/nsw/east-ryde-2113/38-jeanette-st-east-ryde-nsw-2113-12909618,"38 Jeanette St, East Ryde",5,3,2,,773m2,$1.60M,$1.80M,$575/w,$650/w,House 1979 773m2 Residential - A 22/DP541566 ,06 Feb 2019 Sold ,,
0,https://www.onthehouse.com.au/property/nsw/east-ryde-2113/28-bronhill-ave-east-ryde-nsw-2113-13575552,"28 Bronhill Ave, East Ryde",3,2,2,,597m2,$1.60M,$1.80M,$950/w,$1100/w,House 1982 597m2 Residential - A 14/DP223567 ,06 Feb 2019 Sold $1.31M,12 Oct 1984 Sold $91k,15 Apr 1982 Sold $114k
0,https://www.onthehouse.com.au/property/nsw/east-ryde-2113/21-lumsdaine-ave-east-ryde-nsw-2113-12819610,"21 Lumsdaine Ave, East Ryde",4,2,2,165m2,575m2,$1.50M,$1.60M,$425/w,$500/w,House 1965 165m2 575m2 House Residential - A 425/31252 ,21 Mar 2019 Listed for Rent $550 pw,21 Mar 2019 Listed for Rent $550 pw,21 Jan 2019 Sold $1.15M
0,https://www.onthehouse.com.au/property/nsw/east-ryde-2113/25-long-ave-east-ryde-nsw-2113-12702645,"25 Long Ave, East Ryde",4,2,2,,542m2,$1.50M,$1.60M,$575/w,$650/w,House 1979 542m2 Residential - A 32/DP26163 ,04 Jan 2019 Sold $1.21M,,
0,https://www.onthehouse.com.au/property/nsw/east-ryde-2113/35-elliott-ave-east-ryde-nsw-2113-12861381,"35 Elliott Ave, East Ryde",4,3,2,,587m2,$1.40M,$1.50M,$850/w,$950/w,House 1981 587m2 Residential - A 257/DP30690 ,07 Dec 2018 Sold $1.20M,23 Apr 1981 Sold $95k,
0,https://www.onthehouse.com.au/property/nsw/east-ryde-2113/5-finch-ave-east-ryde-nsw-2113-2283510,"5 Finch Ave, East Ryde",4,2,2,185m2,594m2,$1.80M,$2.00M,$850/w,$950/w,House 1960 185m2 594m2 Residential - A 144/31192 ,07 Dec 2018 Sold $1.73M,19 Jan 2018 Sold $1.92M,01 Jun 2006 Sold $690k
0,https://www.onthehouse.com.au/property/nsw/east-ryde-2113/12-lumsdaine-ave-east-ryde-nsw-2113-4643567,"12 Lumsdaine Ave, East Ryde",4,2,2,,575m2,$1.80M,$2.00M,$650/w,$750/w,House 1970 575m2 Residence Residential - A 413/31253 ,05 Dec 2018 Sold $1.63M,15 Aug 2001 Sold $495k,13 Jan 2001 Sold $495k
0,https://www.onthehouse.com.au/property/nsw/east-ryde-2113/84-elliott-ave-east-ryde-nsw-2113-19436960,"84 Elliott Ave, East Ryde",4,2,2,,567m2,,,$650/w,$750/w,House 1978 567m2 Residential - A 352/DP31463 ,16 Nov 2018 Sold ,,
0,https://www.onthehouse.com.au/property/nsw/east-ryde-2113/48-elliott-ave-east-ryde-nsw-2113-2096137,"48 Elliott Ave, East Ryde",3,1,1,135m2,575m2,$1.60M,$1.80M,$850/w,$950/w,House 1960 135m2 575m2 Residential - A 331/31252 ,14 Nov 2018 Sold $1.61M,19 Jan 2005 Sold $700k,
0,https://www.onthehouse.com.au/property/nsw/east-ryde-2113/38-long-ave-east-ryde-nsw-2113-12854396,"38 Long Ave, East Ryde",4,3,2,,761m2,$1.60M,$1.80M,$425/w,$500/w,House 1979 761m2 Residential - A 45/DP26163 ,09 Nov 2018 Sold ,,
0,https://www.onthehouse.com.au/property/nsw/east-ryde-2113/14-elliott-ave-east-ryde-nsw-2113-12608073,"14 Elliott Ave, East Ryde",4,2,2,,567m2,$1.40M,$1.50M,$650/w,$750/w,House 1978 567m2 Residential - A 280/DP31194 ,05 Nov 2018 Sold $788k,26 Jul 2017 Sold ,
0,https://www.onthehouse.com.au/property/nsw/east-ryde-2113/48-moncrieff-dr-east-ryde-nsw-2113-9102790,"48 Moncrieff Dr, East Ryde",4,2,2,,701m2,$1.80M,$2.00M,$650/w,$750/w,House 1978 701m2 Residence Residential - A 2/239277 ,24 Oct 2018 Sold ,17 Jun 2010 Sold $960k,12 Jun 1985 Sold $142k
0,https://www.onthehouse.com.au/property/nsw/east-ryde-2113/12-mccallum-ave-east-ryde-nsw-2113-4316167,"12 Mccallum Ave, East Ryde",4,2,2,630m2,639m2,$1.60M,$1.80M,$750/w,$850/w,House 1981 630m2 639m2 Residence Residential - A 95/31680 ,15 Oct 2018 Sold $1.58M,12 Dec 2003 Sold $715k,22 Aug 2001 Sold $548k
0,https://www.onthehouse.com.au/property/nsw/east-ryde-2113/29-long-ave-east-ryde-nsw-2113-12976902,"29 Long Ave, East Ryde",5,3,3,,607m2,$1.60M,$1.80M,$575/w,$650/w,House 1979 607m2 Residential - A 34/DP26163 ,09 Oct 2018 Sold $1.50M,,
0,https://www.onthehouse.com.au/property/nsw/east-ryde-2113/53-moncrieff-dr-east-ryde-nsw-2113-12825347,"53 Moncrieff Dr, East Ryde",5,3,2,,575m2,$1.50M,$1.60M,$650/w,$750/w,House 1978 575m2 Residential - A 321/DP31253 ,02 Oct 2018 Sold ,,
0,https://www.onthehouse.com.au/property/nsw/east-ryde-2113/7-bronhill-ave-east-ryde-nsw-2113-13256519,"7 Bronhill Ave, East Ryde",5,3,2,267m2,607m2,$2.00M,$2.20M,$575/w,$650/w,House 1966 267m2 607m2 Residential - A 26/DP223567 ,29 Sep 2018 Sold $1.88M,08 Jul 2016 Sold $1.70M,"21 Apr 2016 Listed for Sale SOLD FOR $1,700,000"
0,https://www.onthehouse.com.au/property/nsw/east-ryde-2113/22-finch-ave-east-ryde-nsw-2113-4815601,"22 Finch Ave, East Ryde",3,2,2,185m2,569m2,$1.80M,$2.00M,$850/w,$950/w,House 1960 185m2 569m2 Residential - A 160/31252 ,07 Sep 2018 Sold $1.80M,21 Feb 2000 Sold $410k,
0,https://www.onthehouse.com.au/property/nsw/east-ryde-2113/6-birch-st-east-ryde-nsw-2113-12674339,"6 Birch St, East Ryde",6,2,1,,626m2,$2.00M,$2.20M,$850/w,$950/w,House 1980 626m2 Residential - A 10/DP26163 ,25 Aug 2018 Sold $1.63M,,
0,https://www.onthehouse.com.au/property/nsw/east-ryde-2113/93-elliott-ave-east-ryde-nsw-2113-12746857,"93 Elliott Ave, East Ryde",5,3,2,,596m2,$1.52M,$2.28M,$650/w,$750/w,House 1978 596m2 Residential - A 390/DP31574 ,01 Aug 2018 Sold ,,
0,https://www.onthehouse.com.au/property/nsw/east-ryde-2113/54-melba-dr-east-ryde-nsw-2113-12607287,"54 Melba Dr, East Ryde",4,3,2,273m2,578m2,$2.20M,$2.40M,$850/w,$950/w,House 1978 273m2 578m2 Residential - A 452/DP31253 ,28 Jul 2018 Sold $1.89M,,
0,https://www.onthehouse.com.au/property/nsw/east-ryde-2113/3-melba-dr-east-ryde-nsw-2113-12318181,"3 Melba Dr, East Ryde",3,1,1,,574m2,$1.40M,$1.50M,$575/w,$650/w,House 1979 574m2 Residential - A 4/DP30690 ,17 Jul 2018 Sold ,17 Oct 1979 Sold $81k,
