,Link,address,Bedrooms,Bathrooms,Car spaces,Floor area,Land area,sell_low,sell_high,rent_low,rent_high,year_type,Sold_History1,Sold_History2,Sold_History3
0,https://www.onthehouse.com.au/property/nsw/kings-langley-2147/43-deptford-ave-kings-langley-nsw-2147-11095952,"43 Deptford Ave, Kings Langley",3,1,2,124m2,708m2,$800k,$900k,$500/w,$575/w,House 1980 124m2 708m2 Residence Residential - A 878/246506 ,22 Sep 2014 Sold $715k,12 Sep 2011 Sold $505k,22 Nov 1989 Sold $172k
0,https://www.onthehouse.com.au/property/nsw/kings-langley-2147/114-whitby-rd-kings-langley-nsw-2147-2058233,"114 Whitby Rd, Kings Langley",4,2,2,162m2,697m2,$900k,$1.00M,$500/w,$575/w,House 1979 162m2 697m2 Residence Residential - A 949/246999 ,19 Sep 2014 Sold $750k,05 Jul 2014 Sold $750k,05 Jul 2010 Sold $570k
0,https://www.onthehouse.com.au/property/nsw/kings-langley-2147/62-anderson-rd-kings-langley-nsw-2147-12845742,"62 Anderson Rd, Kings Langley",4,2,3,148m2,701m2,$900k,$1.00M,$575/w,$650/w,House 1970 148m2 701m2 Residential - A 50/243355 ,18 Sep 2014 Sold $695k,,
0,https://www.onthehouse.com.au/property/nsw/kings-langley-2147/92-sporing-ave-kings-langley-nsw-2147-4876526,"92 Sporing Ave, Kings Langley",4,2,2,181m2,651m2,$1.00M,$1.10M,$650/w,$750/w,House 1980 181m2 651m2 Residence Residential - A 104/259780 ,16 Sep 2014 Sold $760k,04 Jun 2009 Sold $524k,04 May 1989 Sold $250k
0,https://www.onthehouse.com.au/property/nsw/kings-langley-2147/7-parkinson-st-kings-langley-nsw-2147-12825375,"7 Parkinson St, Kings Langley",4,2,2,,696m2,$900k,$1.00M,$500/w,$575/w,House 1980 696m2 Residential - A 1005/246999 ,12 Sep 2014 Sold $875k,,
0,https://www.onthehouse.com.au/property/nsw/kings-langley-2147/1-toby-pl-kings-langley-nsw-2147-13545504,"1 Toby Pl, Kings Langley",4,2,1,188m2,771m2,$1.00M,$1.10M,$500/w,$575/w,House 1980 188m2 771m2 Residential - A 154/243771 ,11 Sep 2014 Sold $736k,22 Dec 1995 Sold $220k,
0,https://www.onthehouse.com.au/property/nsw/kings-langley-2147/87a-solander-rd-kings-langley-nsw-2147-4876328,"87a Solander Rd, Kings Langley",4,2,2,125m2,460m2,$900k,$1.00M,$500/w,$575/w,House 1980 125m2 460m2 Residence Residential - A 10/808807 ,11 Sep 2014 Sold $620k,05 Jun 2009 Sold $425k,16 Jan 1998 Sold $210k
0,https://www.onthehouse.com.au/property/nsw/kings-langley-2147/46-knight-ave-kings-langley-nsw-2147-13197280,"46 Knight Ave, Kings Langley",3,1,1,108m2,690m2,$800k,$900k,$500/w,$575/w,House 1980 108m2 690m2 Residential - A 1385/258250 ,09 Sep 2014 Sold $610k,04 Apr 1979 Sold $43k,
0,https://www.onthehouse.com.au/property/nsw/kings-langley-2147/85-solander-rd-kings-langley-nsw-2147-4779574,"85 Solander Rd, Kings Langley",5,2,1,174m2,720m2,$900k,$1.00M,$650/w,$750/w,House 1970 174m2 720m2 Residential - A 67/243355 ,05 Sep 2014 Sold $655k,25 Sep 2000 Sold $310k,04 Apr 1997 Sold $249k
0,https://www.onthehouse.com.au/property/nsw/kings-langley-2147/63-sporing-ave-kings-langley-nsw-2147-8226868,"63 Sporing Ave, Kings Langley",5,4,2,381m2,382m2,$1.10M,$1.20M,$850/w,$950/w,House 1985 381m2 382m2 Null Residential - A 13/260202 ,05 Sep 2014 Sold $920k,20 Apr 2001 Sold $510k,20 Nov 1987 Sold $265k
0,https://www.onthehouse.com.au/property/nsw/kings-langley-2147/120-whitby-rd-kings-langley-nsw-2147-2471756,"120 Whitby Rd, Kings Langley",4,2,2,,196m2,$645k,$788k,,,House 1997 196m2 Residential - A 18/261495 ,03 Sep 2014 Sold $620k,03 Sep 2007 Sold $435k,
