,Link,address,Bedrooms,Bathrooms,Car spaces,Floor area,Land area,sell_low,sell_high,rent_low,rent_high,year_type,Sold_History1,Sold_History2,Sold_History3
0,https://www.onthehouse.com.au/property/nsw/quakers-hill-2763/83-aylward-ave-quakers-hill-nsw-2763-4777418,"83 Aylward Ave, Quakers Hill",4,2,4,504m2,504m2,$800k,$900k,$575/w,$650/w,House 2001 504m2 504m2 Residential - A 573/871211 ,28 Jun 2020 Sold $865k,"19 May 2020 Listed for Sale $865,000",29 May 2000 Sold $285k
0,https://www.onthehouse.com.au/property/nsw/quakers-hill-2763/15-ebony-cres-quakers-hill-nsw-2763-12679965,"15 Ebony Cres, Quakers Hill",4,2,2,,619m2,$800k,$900k,$500/w,$575/w,House 1989 619m2 Residential - A 55/DP773002 ,27 Jun 2020 Sold $885k,"13 Jun 2020 Listed for Sale $885,000",06 Oct 1989 Sold $174k
0,https://www.onthehouse.com.au/property/nsw/quakers-hill-2763/149-farnham-rd-quakers-hill-nsw-2763-4840715,"149 Farnham Rd, Quakers Hill",3,1,2,,581m2,$650k,$700k,$425/w,$500/w,House 1990 581m2 Residential - A 1109/789891 ,27 Jun 2020 Sold $726k,"24 Jun 2020 Listed for Sale $726,000",04 Nov 1999 Sold $215k
0,https://www.onthehouse.com.au/property/nsw/quakers-hill-2763/54-ridgeway-cres-quakers-hill-nsw-2763-13450792,"54 Ridgeway Cres, Quakers Hill",3,1,1,,557m2,$650k,$700k,$350/w,$425/w,House 1983 557m2 Residential - A 216/250315 ,25 Jun 2020 Sold $1,01 Jul 1994 Sold $130k,19 May 1983 Sold $52k
0,https://www.onthehouse.com.au/property/nsw/quakers-hill-2763/190-quakers-rd-quakers-hill-nsw-2763-4683941,"190 Quakers Rd, Quakers Hill",3,1,1,103m2,556m2,$700k,$750k,$425/w,$500/w,House 1970 103m2 556m2 Residence Residential - A 5/243766 ,24 Jun 2020 Sold $685k,20 Apr 2018 Sold $335k,06 Apr 2001 Sold $175k
0,https://www.onthehouse.com.au/property/nsw/quakers-hill-2763/1-alford-st-quakers-hill-nsw-2763-2124414,"1 Alford St, Quakers Hill",4,1,2,118m2,508m2,$650k,$700k,$425/w,$500/w,House 1980 118m2 508m2 Residential - A 6/255280 ,23 Jun 2020 Sold $640k,01 Dec 2015 Sold $600k,01 Dec 2015 Sold $600k
0,https://www.onthehouse.com.au/property/nsw/quakers-hill-2763/5-potter-st-quakers-hill-nsw-2763-4887449,"5 Potter St, Quakers Hill",3,1,1,,380m2,$600k,$650k,$425/w,$500/w,House 1980 380m2 Residence Residential - A 109/809764 ,20 Jun 2020 Sold $650k,"15 Jun 2020 Listed for Sale $650,000","15 Jun 2020 Listed for Sale $650,000"
0,https://www.onthehouse.com.au/property/nsw/quakers-hill-2763/3-arbour-gr-quakers-hill-nsw-2763-2422499,"3 Arbour Gr, Quakers Hill",3,2,1,125m2,307m2,$800k,$900k,$500/w,$575/w,House 1995 125m2 307m2 Residence Residential - A 903/876897 ,17 Jun 2020 Sold $740k,24 May 2013 Sold $430k,21 May 2007 Sold $382k
0,https://www.onthehouse.com.au/property/nsw/quakers-hill-2763/6-alamar-cres-quakers-hill-nsw-2763-18747676,"6 Alamar Cres, Quakers Hill",4,2,2,160m2,617m2,$800k,$900k,$500/w,$575/w,House 1995 160m2 617m2 Residential - A 307/804309 ,15 Jun 2020 Sold ,09 Jan 1998 Sold $250k,09 Jan 1998 Sold $250k
0,https://www.onthehouse.com.au/property/nsw/quakers-hill-2763/68-jocelyn-bvd-quakers-hill-nsw-2763-4779226,"68 Jocelyn Bvd, Quakers Hill",5,2,2,204m2,584m2,$1.00M,$1.10M,$575/w,$650/w,House 2000 204m2 584m2 Residence Residential - A 104/1005312 ,15 Jun 2020 Sold $1.01M,"08 Jun 2020 Listed for Sale $995,000 to $1,049,000",16 Dec 2002 Sold $415k
