,Link,address,Bedrooms,Bathrooms,Car spaces,Land area,sell_low,sell_high,rent_low,rent_high,year_type,Sold_History1,Sold_History2,Sold_History3,Floor area
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/35-arcadian-cct-carlingford-nsw-2118-13361760,"35 Arcadian Cct, Carlingford",3,2,2,720m2,$1.20M,$1.30M,$500/w,$575/w,House 1975 115m2 720m2 Residential - A 263/219123 ,24 May 2020 Sold $1.32M,21 Mar 2020 Listed for Sale Under Contract,27 Jun 2016 Sold $1.15M,115m2
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/21-karingal-ave-carlingford-nsw-2118-2420232,"21 Karingal Ave, Carlingford",4,2,2,695m2,$1.20M,$1.30M,$575/w,$650/w,House 1965 155m2 695m2 Residential - A 6/218574 ,22 May 2020 Sold ,24 Apr 2014 Sold $836k,04 May 2007 Sold $505k,155m2
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/9-keeler-st-carlingford-nsw-2118-4972918,"9 Keeler St, Carlingford",4,2,4,670m2,$1.30M,$1.40M,$650/w,$750/w,House 1980 670m2 Residence Residential - A 4/20260 ,18 May 2020 Sold $1.31M,01 May 2020 Listed for Sale Under Contract,"22 Mar 2020 Listed for Sale SILENT AUCTION Commence Bidding $1,250,00.00",
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/26-tripoli-ave-carlingford-nsw-2118-10258255,"26 Tripoli Ave, Carlingford",4,2,2,700m2,$1.30M,$1.40M,$650/w,$750/w,House 1975 197m2 700m2 Residence Residential - A 20/263807 ,13 May 2020 Sold $1.35M,"22 Apr 2020 Listed for Sale $1,300,000 - $1,400,000",15 Sep 2011 Sold $640k,197m2
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/17-bevan-pl-carlingford-nsw-2118-12617272,"17 Bevan Pl, Carlingford",5,3,2,807m2,$2.20M,$2.40M,$750/w,$850/w,House 1982 807m2 Residential - A 422/DP262667 ,12 May 2020 Sold ,,,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/2-cherry-ave-carlingford-nsw-2118-12906795,"2 Cherry Ave, Carlingford",4,2,1,739m2,$1.30M,$1.40M,$500/w,$575/w,House 1986 739m2 Residential - A 14/DP229715 ,05 May 2020 Sold $1.33M,02 Apr 2020 Listed for Sale SOLD,14 Aug 1986 Sold $110k,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/19-fleming-st-carlingford-nsw-2118-13580259,"19 Fleming St, Carlingford",3,1,1,772m2,$1.30M,$1.40M,$750/w,$850/w,House 1983 772m2 Residential - A 150/DP31772 ,02 May 2020 Sold $1.32M,12 Apr 1983 Sold $68k,,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/8-lochinvar-pde-carlingford-nsw-2118-12884712,"8 Lochinvar Pde, Carlingford",4,2,2,728m2,$1.50M,$1.60M,$650/w,$750/w,House 1979 728m2 Residential - A 210/DP219150 ,01 May 2020 Sold $1.50M,,,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/3-woodstock-rd-carlingford-nsw-2118-12959407,"3 Woodstock Rd, Carlingford",3,1,3,718m2,$1.30M,$1.40M,$500/w,$575/w,House 1978 718m2 Residential - A 1/DP213095 ,30 Apr 2020 Sold ,,,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/3-coverdale-st-carlingford-nsw-2118-4744098,"3 Coverdale St, Carlingford",4,2,2,986m2,$1.80M,$2.00M,$650/w,$750/w,House 1988 986m2 Residential - A 8/504232 ,30 Apr 2020 Sold $2.05M,31 Oct 2000 Sold $385k,28 Jul 1989 Sold $265k,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/9-olinda-cres-carlingford-nsw-2118-2338248,"9 Olinda Cres, Carlingford",4,3,2,698m2,$1.40M,$1.50M,$500/w,$575/w,House 1987 698m2 Residential - A 341/260784 ,28 Apr 2020 Sold $1.46M,29 Sep 2006 Sold $667k,24 Sep 1987 Sold $22k,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/45-snowdon-ave-carlingford-nsw-2118-4807612,"45 Snowdon Ave, Carlingford",4,2,2,734m2,$1.40M,$1.50M,$575/w,$650/w,House 1975 224m2 734m2 Residential - A 208/214655 ,27 Apr 2020 Sold $1.57M,10 Dec 1999 Sold $420k,,224m2
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/15-tintern-ave-carlingford-nsw-2118-14722539,"15 Tintern Ave, Carlingford",3,2,2,844m2,$1.60M,$1.80M,$650/w,$750/w,House 1984 844m2 Residential - A 303/DP527006 ,24 Apr 2020 Sold $1.60M,,,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/11-dryden-ave-carlingford-nsw-2118-12384873,"11 Dryden Ave, Carlingford",3,2,2,1034m2,$1.20M,$1.30M,$500/w,$575/w,House 1983 1034m2 Residential - A 77/DP225370 ,26 Jun 2020 Listed for Rent **DEPOSIT TAKEN** $600 Per Week,23 Apr 2020 Sold $1.23M,26 Aug 1983 Sold $51k,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/151c-bettington-rd-carlingford-nsw-2118-2387540,"151c Bettington Rd, Carlingford",3,2,3,930m2,$1.50M,$1.60M,$575/w,$650/w,House 1970 168m2 930m2 Residence Residential - A 3/DP513452 ,26 Jun 2020 Listed for Rent $600 p.w.,23 Apr 2020 Sold $1.20M,01 May 2019 Listed for Sale JUST LISTED,168m2
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/1-gossell-gr-carlingford-nsw-2118-4368626,"1 Gossell Gr, Carlingford",4,2,2,901m2,$1.10M,$1.20M,$650/w,$750/w,House 1980 200m2 901m2 Residence Residential - A 105/252418 ,23 Apr 2020 Sold $650k,07 Aug 2003 Sold $618k,06 Aug 1999 Sold $425k,200m2
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/24-tobruk-ave-carlingford-nsw-2118-13301858,"24 Tobruk Ave, Carlingford",6,3,2,756m2,$1.60M,$1.80M,$750/w,$850/w,House 1980 258m2 756m2 Residence Residential - A 57/26990 ,22 Apr 2020 Sold ,09 Feb 2019 Sold $1.47M,27 Jan 2019 Listed for Sale Auction This Saturday Feb 2,258m2
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/1-honiton-ave-carlingford-nsw-2118-20926034,"1 Honiton Ave, Carlingford",-,-,-,,$1.20M,$1.30M,,,House ,22 Apr 2020 Sold ,,,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/2-empire-ct-carlingford-nsw-2118-13765225,"2 Empire Ct, Carlingford",5,3,3,780m2,$1.30M,$1.40M,$650/w,$750/w,House 1978 780m2 Residential - A 435/DP228081 ,21 Apr 2020 Sold $1.30M,,,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/233-pennant-hills-rd-carlingford-nsw-2118-13117846,"233 Pennant Hills Rd, Carlingford",3,1,1,1019m2,$1.30M,$1.40M,$500/w,$575/w,House 1995 1019m2 Residential - A 341/1011768 ,17 Apr 2020 Sold $1.26M,27 Apr 2001 Sold $315k,15 Dec 1995 Sold $300k,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/60-christel-ave-carlingford-nsw-2118-13356186,"60 Christel Ave, Carlingford",5,3,2,894m2,$1.60M,$1.80M,$500/w,$575/w,House 1975 894m2 Residential - A 81/250550 ,13 Apr 2020 Sold $1.78M,07 Feb 1992 Sold $330k,03 Apr 1984 Sold $68k,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/8-anthony-st-carlingford-nsw-2118-2363016,"8 Anthony St, Carlingford",3,1,2,803m2,$1.60M,$1.80M,$650/w,$750/w,House 1960 135m2 803m2 Residential - A 11/201713 ,11 Apr 2020 Sold $1.59M,27 Nov 2019 Listed for Sale Under Contract,04 Jun 2018 Sold $1.63M,135m2
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/5-buyuma-st-carlingford-nsw-2118-2377394,"5 Buyuma St, Carlingford",3,2,1,739m2,$1.20M,$1.30M,$650/w,$750/w,House 2006 739m2 Residential - A 52/229570 ,07 Apr 2020 Sold ,14 Dec 2006 Sold $9.90k,20 Dec 1965 Sold $9.90k,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/82-balaka-dr-carlingford-nsw-2118-13544438,"82 Balaka Dr, Carlingford",4,3,2,697m2,$1.10M,$1.20M,$500/w,$575/w,House 1978 697m2 Residential - A 63/DP244575 ,06 Apr 2020 Sold ,,,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/161a-pennant-hills-rd-carlingford-nsw-2118-4807761,"161a Pennant Hills Rd, Carlingford",5,1,4,803m2,$2.00M,$2.20M,$500/w,$575/w,House 1970 137m2 803m2 Residence Residential - A 13/208148 ,01 Apr 2020 Sold ,12 Jan 2018 Sold $1.37M,07 Nov 2017 Listed for Rent $550 p/w,137m2
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/20-camelot-ct-carlingford-nsw-2118-2166729,"20 Camelot Ct, Carlingford",4,2,2,771m2,$1.50M,$1.60M,$500/w,$575/w,House 2002 771m2 Residence Residential - A 40/237177 ,30 Mar 2020 Sold ,01 Jul 2005 Sold $722k,05 Dec 2002 Sold $683k,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/36-olinda-cres-carlingford-nsw-2118-4455688,"36 Olinda Cres, Carlingford",5,3,2,785m2,$1.50M,$1.60M,$575/w,$650/w,House 2002 785m2 Residence Residential - A 332/260784 ,28 Mar 2020 Sold $1.49M,22 Nov 2002 Sold $680k,,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/10-anthony-st-carlingford-nsw-2118-13489568,"10 Anthony St, Carlingford",3,1,2,803m2,$1.40M,$1.50M,$650/w,$750/w,House 1950 159m2 803m2 Residential - A 12/201713 ,21 Mar 2020 Sold $1.58M,25 Feb 2020 Listed for Sale Sold By Tian,19 Sep 2016 Sold $1.61M,159m2
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/24-dryden-ave-carlingford-nsw-2118-12723987,"24 Dryden Ave, Carlingford",3,2,1,930m2,$1.30M,$1.40M,$500/w,$575/w,House 1960 128m2 930m2 Residential - A 32/DP225370 ,19 Mar 2020 Sold $1.41M,"07 Mar 2020 Listed for Sale Sold for $1,411,000",28 Aug 1981 Sold $50k,128m2
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/13-balaka-dr-carlingford-nsw-2118-12673710,"13 Balaka Dr, Carlingford",3,1,3,697m2,$1.40M,$1.50M,$500/w,$575/w,House 1978 697m2 Residential - A 18/DP229715 ,18 Mar 2020 Sold $1.36M,,,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/284-marsden-rd-carlingford-nsw-2118-13825052,"284 Marsden Rd, Carlingford",3,1,1,1367m2,$2.00M,$2.20M,$575/w,$650/w,House 1976 1367m2 Residential - A 1/DP29078 ,17 Mar 2020 Sold $2.00M,,,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/26-benghazi-rd-carlingford-nsw-2118-12651795,"26 Benghazi Rd, Carlingford",4,2,2,745m2,$1.30M,$1.40M,$500/w,$575/w,House 1980 745m2 Residential - A 20/DP27839 ,16 Mar 2020 Sold ,13 Jul 1984 Sold $119k,14 Oct 1980 Sold $64k,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/5-azile-ct-carlingford-nsw-2118-13308758,"5 Azile Ct, Carlingford",4,2,2,671m2,$1.50M,$1.60M,$850/w,$950/w,House 1987 671m2 Residential - A 11/221491 ,14 Mar 2020 Sold $1.50M,19 Mar 1987 Sold $149k,19 Mar 1987 Sold $149k,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/20-dryden-ave-carlingford-nsw-2118-4449713,"20 Dryden Ave, Carlingford",4,2,2,1024m2,$1.50M,$1.60M,$650/w,$750/w,House 1978 1024m2 Residence Residential - A 30/225370 ,14 Mar 2020 Sold $1.69M,16 Apr 2012 Sold $750k,13 Dec 2002 Sold $600k,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/3-moorilla-ave-carlingford-nsw-2118-13795506,"3 Moorilla Ave, Carlingford",4,2,2,933m2,$1.30M,$1.40M,$650/w,$750/w,House 1978 933m2 Residential - A 33/DP222301 ,12 Mar 2020 Sold ,,,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/14-christel-ave-carlingford-nsw-2118-19246259,"14 Christel Ave, Carlingford",4,3,2,972m2,$1.30M,$1.40M,$500/w,$575/w,House 1991 972m2 Residential - A 7/DP250279 ,10 Mar 2020 Sold ,07 May 1991 Sold $279k,07 May 1991 Sold $279k,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/85-jenkins-rd-carlingford-nsw-2118-13493997,"85 Jenkins Rd, Carlingford",4,2,2,803m2,$1.40M,$1.50M,$575/w,$650/w,House 1978 803m2 Residential - A 42/258829 ,08 Mar 2020 Sold $1.42M,20 Feb 2020 Listed for Sale Auction: 28th March at 10.15am (Unless Sold Prior),31 Jan 1986 Sold $134k,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/23-dandarbong-ave-carlingford-nsw-2118-12655699,"23 Dandarbong Ave, Carlingford",3,1,1,765m2,$1.20M,$1.30M,$500/w,$575/w,House 1978 765m2 Residential - A 22/DP229570 ,07 Mar 2020 Sold $760k,,,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/115-marshall-rd-carlingford-nsw-2118-9145383,"115 Marshall Rd, Carlingford",3,1,1,588m2,$1.10M,$1.20M,$425/w,$500/w,House 1980 588m2 Residence Residential - A 1328/36846 ,07 Mar 2020 Sold $1.10M,15 Jun 2004 Sold $443k,15 Jun 2004 Sold $443k,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/59-balaka-dr-carlingford-nsw-2118-11965610,"59 Balaka Dr, Carlingford",4,2,3,721m2,$1.40M,$1.50M,$650/w,$750/w,House 1984 721m2 Residence Residential - A 249/260474 ,06 Mar 2020 Sold $1.50M,"18 Feb 2020 Listed for Sale $1,500,000",14 Sep 2016 Sold $200k,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/6-hollister-pl-carlingford-nsw-2118-4599980,"6 Hollister Pl, Carlingford",5,2,2,708m2,$1.10M,$1.20M,$650/w,$750/w,House 1994 708m2 Residence Residential - A 15/238414 ,06 Mar 2020 Sold $1.15M,17 Apr 2018 Listed for Sale Contact Agent,31 Aug 2001 Sold $373k,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/210-bettington-rd-carlingford-nsw-2118-12905118,"210 Bettington Rd, Carlingford",4,3,2,708m2,$1.30M,$1.40M,$575/w,$650/w,House 1998 708m2 Residential - A 18/239418 ,04 Mar 2020 Sold $1.34M,12 Feb 2020 Listed for Sale Auction Price Guide: $1.3M,17 Jul 1998 Sold $355k,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/714-pennant-hills-rd-carlingford-nsw-2118-13513316,"714 Pennant Hills Rd, Carlingford",2,1,1,958m2,$900k,$1.00M,,,House 1950 187m2 958m2 Residential - A 5/520822 ,24 May 2020 Listed for Rent $270 Per Week  **DEPOSIT TAKEN**,04 Mar 2020 Sold $1.12M,06 Feb 2019 Listed for Rent ** DEPOSIT TAKEN **,187m2
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/714c-pennant-hills-rd-carlingford-nsw-2118-4386781,"714c Pennant Hills Rd, Carlingford",4,2,1,463m2,$1.10M,$1.20M,$300/w,$350/w,House 2000 463m2 Residence Residential - A 412/DP874457 ,04 Mar 2020 Sold $1.12M,04 Feb 2020 Listed for Sale Auction,23 Jun 2003 Sold $517k,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/27-snowdon-ave-carlingford-nsw-2118-12880766,"27 Snowdon Ave, Carlingford",5,2,2,746m2,$1.50M,$1.60M,$650/w,$750/w,House 1985 188m2 746m2 Residence Residential - A 217/214655 ,03 Mar 2020 Sold $1.57M,19 Feb 2020 Listed for Sale Auction (Unless Sold Prior),06 Mar 2019 Listed for Sale $1.55M,188m2
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/9-charles-st-carlingford-nsw-2118-12788895,"9 Charles St, Carlingford",4,2,2,860m2,$1.50M,$1.60M,$750/w,$850/w,House 1981 860m2 Residential - A 2/10279 ,02 Jun 2020 Listed for Rent Leased within a day!,29 Feb 2020 Sold $1.99M,01 Oct 1987 Sold $130k,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/1-171b-pennant-hills-rd-carlingford-nsw-2118-14935402,"1/171b Pennant Hills Rd, Carlingford",3,2,2,660m2,$1.10M,$1.20M,$500/w,$575/w,House 1990 170m2 660m2 Residential - A ,29 Feb 2020 Sold $1.08M,,,170m2
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/33-bardia-rd-carlingford-nsw-2118-4424772,"33 Bardia Rd, Carlingford",4,2,1,740m2,$1.50M,$1.60M,$650/w,$750/w,House 1970 201m2 740m2 Residence Residential - A 74/27839 ,23 Sep 2020 Listed for Rent $800 Per Week (optional fully furnished),29 Feb 2020 Sold $1.74M,"05 Feb 2020 Listed for Sale Auction 29/02 @ 11.15am, Auction Guide $1.5M-$1.6M",201m2
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/39-yarralumla-dr-carlingford-nsw-2118-4808062,"39 Yarralumla Dr, Carlingford",6,3,2,696m2,$1.60M,$1.80M,$500/w,$575/w,House 1970 296m2 696m2 Residential - A 21/239418 ,29 Feb 2020 Sold $1.61M,17 Dec 2019 Listed for Sale Sold,09 Nov 1999 Sold $450k,296m2
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/6-wattle-pl-carlingford-nsw-2118-13518123,"6 Wattle Pl, Carlingford",4,2,2,772m2,$1.20M,$1.30M,$350/w,$425/w,House 1989 772m2 Residential - A 6/DP227305 ,28 Feb 2020 Sold $1.25M,27 Nov 1989 Sold $237k,27 Nov 1989 Sold $237k,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/3-avonlea-dr-carlingford-nsw-2118-13770331,"3 Avonlea Dr, Carlingford",4,2,2,696m2,$1.40M,$1.50M,$650/w,$750/w,House 1980 696m2 Residential - A 4/223644 ,28 Feb 2020 Sold $1.48M,02 Feb 1998 Sold $395k,02 Feb 1998 Sold $395k,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/14b-charles-st-carlingford-nsw-2118-17643156,"14b Charles St, Carlingford",3,2,1,449m2,$1.20M,$1.30M,$575/w,$650/w,House 1997 449m2 Residential - A 922/DP870652 ,28 Feb 2020 Sold $1.15M,24 Sep 1997 Sold $267k,24 Sep 1997 Sold $267k,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/22-camelot-ct-carlingford-nsw-2118-13393346,"22 Camelot Ct, Carlingford",4,2,2,778m2,$1.30M,$1.40M,$575/w,$650/w,House 1981 778m2 Residential - A 39/DP237177 ,27 Feb 2020 Sold $1.36M,22 Jan 2020 Listed for Sale Auction 15 Feb 2020,18 Sep 2019 Listed for Sale Contact Agent,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/14-kay-st-carlingford-nsw-2118-13830426,"14 Kay St, Carlingford",5,3,3,938m2,$1.80M,$2.00M,$650/w,$750/w,House 1992 938m2 Residential - A 10/DP217146 ,22 Feb 2020 Sold $1.75M,10 Jan 1992 Sold $318k,,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/42-dryden-ave-carlingford-nsw-2118-2322890,"42 Dryden Ave, Carlingford",4,2,2,1092m2,$1.20M,$1.30M,$650/w,$750/w,House 1980 161m2 1092m2 Residence Residential - A 11/253653 ,22 Feb 2020 Sold ,29 Jan 2010 Sold $640k,01 Sep 2006 Sold $510k,161m2
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/43-brand-st-carlingford-nsw-2118-4350532,"43 Brand St, Carlingford",3,1,1,600m2,$1.20M,$1.30M,$500/w,$575/w,House 1960 87m2 600m2 Residential - A 744/36743 ,22 Feb 2020 Sold $1.24M,29 Jan 2020 Listed for Sale Auction (if not sold prior),16 Jun 2015 Listed for Rent $500 per week,87m2
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/26-bradley-dr-carlingford-nsw-2118-4742058,"26 Bradley Dr, Carlingford",4,2,2,696m2,$1.60M,$1.80M,$750/w,$850/w,House 1974 92m2 696m2 Residential - A 13/215429 ,21 Feb 2020 Sold ,08 May 2000 Sold $390k,15 Nov 1993 Sold $224k,92m2
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/26-bellevue-dr-carlingford-nsw-2118-13452936,"26 Bellevue Dr, Carlingford",4,2,2,691m2,$1.10M,$1.20M,$500/w,$575/w,House 1982 691m2 Residential - A 55/DP220601 ,20 Feb 2020 Sold ,07 Dec 1990 Sold $230k,07 Dec 1990 Sold $230k,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/94-marshall-rd-carlingford-nsw-2118-14192555,"94 Marshall Rd, Carlingford",3,1,1,616m2,$900k,$1.00M,$425/w,$500/w,House 1984 616m2 Residential - A 726/DP36743 ,20 Feb 2020 Sold $1.00M,,,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/123-balaka-dr-carlingford-nsw-2118-4741564,"123 Balaka Dr, Carlingford",4,2,2,700m2,$1.30M,$1.40M,$650/w,$750/w,House 1980 700m2 Residential - A 4/DP259763 ,20 Feb 2020 Sold $1.40M,15 Nov 2000 Sold $377k,24 Apr 1992 Sold $263k,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/14-windsor-ave-carlingford-nsw-2118-13450002,"14 Windsor Ave, Carlingford",4,2,2,936m2,$1.30M,$1.40M,$575/w,$650/w,House 1981 936m2 Residential - A 159/DP217193 ,30 Jun 2020 Listed for Rent $570/wk,19 Feb 2020 Sold $1.27M,25 Jan 2020 Listed for Sale AUCTION - if not sold prior,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/9-cressfield-ave-carlingford-nsw-2118-4970833,"9 Cressfield Ave, Carlingford",3,1,1,733m2,$1.40M,$1.50M,$500/w,$575/w,House 1980 733m2 Residential - A 29/217531 ,18 Feb 2020 Sold ,18 Nov 2014 Sold $920k,30 Apr 1997 Sold $133k,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/28-tripoli-ave-carlingford-nsw-2118-4358104,"28 Tripoli Ave, Carlingford",1,1,1,732m2,$1.20M,$1.30M,$650/w,$750/w,House 1975 151m2 732m2 Residence Residential - A 19/263807 ,15 Feb 2020 Sold $1.26M,03 Mar 2010 Sold $660k,02 Sep 2003 Sold $541k,151m2
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/10-milton-st-carlingford-nsw-2118-13164752,"10 Milton St, Carlingford",3,1,2,740m2,$1.50M,$1.60M,$500/w,$575/w,House 1978 740m2 Residential - A 66/DP31772 ,17 Feb 2020 Sold $1.60M,14 Feb 2020 Sold $1.60M,29 Jan 2020 Listed for Sale Auction,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/9-moorilla-ave-carlingford-nsw-2118-12676160,"9 Moorilla Ave, Carlingford",4,2,2,920m2,$1.30M,$1.40M,$650/w,$750/w,House 1978 920m2 Residential - A 42/DP236969 ,12 Feb 2020 Sold ,,,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/2-anthony-st-carlingford-nsw-2118-13257607,"2 Anthony St, Carlingford",4,2,2,753m2,$1.30M,$1.40M,$650/w,$750/w,House 1980 753m2 Residential - A 128/31773 ,11 Feb 2020 Sold ,04 May 1994 Sold $245k,04 May 1994 Sold $245k,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/59-oakes-rd-carlingford-nsw-2118-12703821,"59 Oakes Rd, Carlingford",4,2,2,883m2,$1.30M,$1.40M,$425/w,$500/w,House 1983 883m2 Residential - A 1/DP259726 ,08 Feb 2020 Sold ,22 Oct 1983 Sold $120k,,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/10-athol-pl-carlingford-nsw-2118-13250476,"10 Athol Pl, Carlingford",4,3,2,723m2,$1.20M,$1.30M,$425/w,$500/w,House 1979 723m2 Residential - A 10/DP245750 ,07 Feb 2020 Sold ,01 Jul 2019 Sold ,,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/20-kimberley-rd-carlingford-nsw-2118-13550622,"20 Kimberley Rd, Carlingford",4,2,2,785m2,$1.30M,$1.40M,$575/w,$650/w,House 1978 785m2 Residential - A 18/DP222728 ,06 Feb 2020 Sold ,22 Mar 1982 Sold $105k,22 Mar 1982 Sold $105k,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/11-lanceley-ave-carlingford-nsw-2118-2514605,"11 Lanceley Ave, Carlingford",4,5,2,695m2,$1.50M,$1.60M,$575/w,$650/w,House 1991 695m2 Residential - A 8/230685 ,04 Feb 2020 Sold $1.54M,02 Nov 2007 Sold $750k,18 Jul 1991 Sold $340k,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/12-lindisfarne-cres-carlingford-nsw-2118-13619819,"12 Lindisfarne Cres, Carlingford",4,2,2,693m2,$1.20M,$1.30M,$500/w,$575/w,House 1986 693m2 Residential - A 132/232652 ,28 Jan 2020 Sold ,19 Aug 1986 Sold $123k,19 Aug 1986 Sold $123k,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/254-marsden-rd-carlingford-nsw-2118-12533025,"254 Marsden Rd, Carlingford",4,2,2,1138m2,$1.50M,$1.60M,$650/w,$750/w,House 1960 211m2 1138m2 Residential - A 2/DP29164 ,24 Jan 2020 Sold $950k,04 May 2018 Sold $1.25M,14 Aug 1981 Sold $100k,211m2
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/58-carmen-dr-carlingford-nsw-2118-12614778,"58 Carmen Dr, Carlingford",4,2,1,891m2,$1.20M,$1.30M,$425/w,$500/w,House 1978 891m2 Residential - A 19/DP232963 ,28 Feb 2020 Listed for Rent DEPOSIT TAKEN!,24 Jan 2020 Sold $1.30M,10 Jan 2020 Listed for Sale Pre-Auction,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/40-murray-farm-rd-carlingford-nsw-2118-12976839,"40 Murray Farm Rd, Carlingford",4,2,2,930m2,$1.40M,$1.50M,$575/w,$650/w,House 1978 930m2 Residential - A 8/DP230132 ,20 Jan 2020 Sold ,,,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/32-hibiscus-ave-carlingford-nsw-2118-2062292,"32 Hibiscus Ave, Carlingford",4,2,2,697m2,$1.40M,$1.50M,$650/w,$750/w,House 1985 193m2 697m2 Residential - A 114/259865 ,17 Jan 2020 Sold ,16 Sep 2004 Sold $700k,06 Nov 1987 Sold $196k,193m2
