,Link,address,Bedrooms,Bathrooms,Car spaces,Land area,sell_low,sell_high,rent_low,rent_high,year_type,Sold_History1,Sold_History2,Sold_History3,Floor area
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/2-downes-st-north-epping-nsw-2121-5640587,"2 Downes St, North Epping",3,2,4,1201m2,$1.50M,$1.60M,$650/w,$750/w,House 1970 125m2 1201m2 Residence Residential - A 22/758784 ,09 Mar 2010 Sold $915k,,,125m2
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/1a-grayson-rd-north-epping-nsw-2121-4983467,"1a Grayson Rd, North Epping",4,2,2,510m2,$1.50M,$1.60M,$650/w,$750/w,House 2010 510m2 Residence Residential - A 2/DP1146754 ,11 Feb 2010 Sold $1.05M,14 Aug 2009 Sold $1.05M,,
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/24-valley-view-cres-north-epping-nsw-2121-4744159,"24 Valley View Cres, North Epping",3,2,2,860m2,$1.60M,$1.80M,$575/w,$650/w,House 1930 170m2 860m2 Residence Residential - A 1/212797 ,05 Feb 2010 Sold $1.20M,08 Oct 2007 Sold $1.00M,31 May 2000 Sold $460k,170m2
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/79-devon-st-north-epping-nsw-2121-5830825,"79 Devon St, North Epping",4,2,2,708m2,$1.40M,$1.50M,$650/w,$750/w,House 1960 708m2 Residence Residential - A 3/200126 ,28 Jan 2010 Sold $810k,,,
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/22-grigg-ave-north-epping-nsw-2121-5830827,"22 Grigg Ave, North Epping",4,2,1,834m2,$1.60M,$1.80M,$650/w,$750/w,House 1970 210m2 834m2 Residence Residential - A 10/210776 ,06 Sep 2016 Rented $790,29 Aug 2016 Listed for Rent $790 per week,,210m2
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/299-malton-rd-north-epping-nsw-2121-5718767,"299 Malton Rd, North Epping",4,2,3,992m2,$1.60M,$1.80M,$650/w,$750/w,House 1980 992m2 Residence Residential - A 14/553346 ,15 Jan 2010 Sold $840k,,,
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/17-woodvale-ave-north-epping-nsw-2121-5718769,"17 Woodvale Ave, North Epping",5,2,2,662m2,$1.60M,$1.80M,$650/w,$750/w,House 1965 182m2 662m2 Residence Residential - A 16/881269 ,18 Dec 2009 Sold $760k,01 May 2000 Sold $280k,,182m2
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/82-norfolk-rd-north-epping-nsw-2121-4387943,"82 Norfolk Rd, North Epping",4,3,2,809m2,$1.80M,$2.00M,$750/w,$850/w,House 1915 809m2 Residence Residential - A B/414497 ,09 Dec 2009 Sold $1.30M,,,
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/297-malton-rd-north-epping-nsw-2121-5718766,"297 Malton Rd, North Epping",4,2,3,828m2,$1.40M,$1.50M,$650/w,$750/w,House 1996 828m2 Residence Residential - A 15/553346 ,08 Dec 2009 Sold $790k,11 Oct 1996 Sold $330k,,
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/1-devlin-rd-north-epping-nsw-2121-4986261,"1 Devlin Rd, North Epping",3,2,2,715m2,$1.40M,$1.50M,$750/w,$850/w,House 1998 715m2 Residence Residential - A 3/24684 ,30 Nov 2009 Sold $1.02M,,,
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/26b-bedford-rd-north-epping-nsw-2121-5847269,"26b Bedford Rd, North Epping",4,3,2,735m2,$1.60M,$1.80M,$750/w,$850/w,House 2009 735m2 Residence Residential - A 21/DP865806 ,27 Nov 2009 Sold $746k,,,
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/149-norfolk-rd-north-epping-nsw-2121-5640586,"149 Norfolk Rd, North Epping",3,1,2,982m2,$1.80M,$2.00M,$575/w,$650/w,House 2011 319m2 982m2 Residence Residential - A 1/201149 ,10 Mar 1980 Sold $60k,,,319m2
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/66a-eastcote-rd-north-epping-nsw-2121-5729444,"66a Eastcote Rd, North Epping",4,2,-,650m2,$1.50M,$1.60M,$650/w,$750/w,House 2009 650m2 Residence Residential - A 2/DP1132720 ,03 Nov 2009 Sold $463k,,,
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/219b-malton-rd-north-epping-nsw-2121-2128398,"219b Malton Rd, North Epping",4,2,4,500m2,$1.50M,$1.60M,$650/w,$750/w,House 2005 500m2 Residence Residential - A 3/DP1054566 ,02 Nov 2009 Sold $881k,20 Apr 2005 Sold $710k,16 Jun 2003 Sold $470k,
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/16-boundary-rd-north-epping-nsw-2121-2139179,"16 Boundary Rd, North Epping",4,2,1,708m2,$1.60M,$1.80M,$575/w,$650/w,House 1965 249m2 708m2 Residence Residential - A 5/758784 ,16 May 2005 Sold $540k,,,249m2
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/1-namoi-st-north-epping-nsw-2121-4968685,"1 Namoi St, North Epping",4,2,1,878m2,$1.40M,$1.50M,$650/w,$750/w,House 1980 878m2 Residence Residential - A 44/201195 ,09 Oct 2009 Sold $805k,,,
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/20-callistemon-cl-north-epping-nsw-2121-14876471,"20 Callistemon Cl, North Epping",1,1,2,723m2,$1.55M,$2.33M,,,House 2011 334m2 723m2 Residential - A 31/DP1142638 ,08 Oct 2009 Sold $535k,,,334m2
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/38-eastcote-rd-north-epping-nsw-2121-2285458,"38 Eastcote Rd, North Epping",3,2,1,765m2,$1.50M,$1.60M,$575/w,$650/w,House 1950 125m2 765m2 Residence Residential - A 40/29615 ,02 Oct 2009 Sold $785k,03 Jul 2003 Sold $630k,,125m2
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/14-howard-pl-north-epping-nsw-2121-4983468,"14 Howard Pl, North Epping",4,2,2,865m2,$1.60M,$1.80M,$750/w,$850/w,House 1986 865m2 Residence Residential - A 40/237964 ,28 Sep 2009 Sold $802k,10 Feb 1994 Sold $300k,11 Nov 1986 Sold $179k,
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/7-belinda-cres-north-epping-nsw-2121-5631953,"7 Belinda Cres, North Epping",4,2,1,746m2,$1.50M,$1.60M,$750/w,$850/w,House 1970 180m2 746m2 Residence Residential - A 19/211420 ,15 May 2000 Sold $490k,21 Feb 1986 Sold $144k,19 Jan 1984 Sold $100k,180m2
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/219c-malton-rd-north-epping-nsw-2121-2220821,"219c Malton Rd, North Epping",3,2,2,501m2,$1.30M,$1.40M,$575/w,$650/w,House 2000 202m2 501m2 Residence Residential - A 4/DP1054566 ,11 Sep 2009 Sold $808k,12 Nov 2004 Sold $750k,22 Aug 2003 Sold $445k,202m2
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/67-devon-st-north-epping-nsw-2121-4986262,"67 Devon St, North Epping",4,2,2,1381m2,$1.60M,$1.80M,$650/w,$750/w,House 2009 1381m2 Residence Residential - A 9/200126 ,02 Sep 2009 Sold $750k,,,
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/9-holland-st-north-epping-nsw-2121-5627613,"9 Holland St, North Epping",3,1,1,739m2,$1.40M,$1.50M,$650/w,$750/w,House 2009 739m2 Residence Residential - A 31/30226 ,31 Aug 2009 Sold $680k,,,
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/8c-hanover-ave-north-epping-nsw-2121-4874730,"8c Hanover Ave, North Epping",5,2,2,760m2,$1.60M,$1.80M,$750/w,$850/w,House 1990 241m2 760m2 Residence Residential - A 21/DP1088216 ,31 Oct 2018 Listed for Sale Contact Agent,28 Aug 2009 Sold $732k,,241m2
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/6-marcella-st-north-epping-nsw-2121-2541547,"6 Marcella St, North Epping",4,3,1,1094m2,$1.60M,$1.80M,$575/w,$650/w,House 1959 1094m2 Residence Residential - A 3/29304 ,21 Jan 2008 Sold $770k,16 Dec 2002 Sold $720k,,
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/44-devon-st-north-epping-nsw-2121-5014797,"44 Devon St, North Epping",4,1,1,751m2,$1.50M,$1.60M,$500/w,$575/w,House 1980 751m2 Residence Residential - A 1/205351 ,26 Aug 2009 Sold $647k,04 Dec 1998 Sold $325k,,
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/39-belinda-cres-north-epping-nsw-2121-4712496,"39 Belinda Cres, North Epping",5,2,1,850m2,$1.60M,$1.80M,$850/w,$950/w,House 1967 180m2 850m2 Residence Residential - A 104/1116623 ,14 Aug 2009 Sold $550k,01 Apr 2009 Sold $1.50M,17 May 1991 Sold $205k,180m2
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/154a-norfolk-rd-north-epping-nsw-2121-5005786,"154a Norfolk Rd, North Epping",4,2,2,806m2,$1.50M,$2.25M,,,House 2010 259m2 806m2 Vacant Land Residential - A 3/DP1117001 ,10 Aug 2009 Sold $450k,,,259m2
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/20-nirimba-ave-north-epping-nsw-2121-13979267,"20 Nirimba Ave, North Epping",3,2,1,827m2,$1.40M,$1.50M,$650/w,$750/w,House 1979 827m2 Residential - A 24/DP201195 ,04 Aug 2009 Sold ,,,
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/35-douglas-ave-north-epping-nsw-2121-3759095,"35 Douglas Ave, North Epping",4,2,4,708m2,$1.60M,$1.80M,$750/w,$850/w,House 2004 708m2 Residence Residential - A 1/519233 ,17 Jul 2009 Sold $920k,,,
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/12a-hanover-ave-north-epping-nsw-2121-4234816,"12a Hanover Ave, North Epping",3,2,2,1511m2,$1.60M,$1.80M,$650/w,$750/w,House 2009 1511m2 Residence Residential - A 1/DP205626 ,04 Jun 2009 Sold $716k,,,
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/68-norfolk-rd-north-epping-nsw-2121-4888564,"68 Norfolk Rd, North Epping",4,2,1,1056m2,$1.60M,$1.80M,$750/w,$850/w,House 1970 1056m2 Residence Residential - A 12/210776 ,29 May 2009 Sold $745k,24 Jul 1987 Sold $135k,,
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/9-callistemon-cl-north-epping-nsw-2121-4859349,"9 Callistemon Cl, North Epping",3,3,2,753m2,$1.50M,$1.60M,$950/w,$1100/w,House 1970 142m2 753m2 Residence Residential - A 1/594671 ,25 May 2009 Sold $718k,,,142m2
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/16-bailey-cres-north-epping-nsw-2121-4234746,"16 Bailey Cres, North Epping",4,3,2,1057m2,$1.80M,$2.00M,$650/w,$750/w,House 1988 285m2 1057m2 Residence Residential - A 2/579110 ,18 May 2009 Sold $1.26M,10 Oct 1988 Sold $236k,,285m2
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/6-devon-st-north-epping-nsw-2121-4228602,"6 Devon St, North Epping",3,-,-,363m2,$1.50M,$1.60M,$575/w,$650/w,House 2015 176m2 363m2 Residence Residential - A 51/880793 ,13 Sep 2000 Sold $315k,13 Apr 1988 Sold $145k,21 May 1980 Sold $70k,176m2
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/46-devon-st-north-epping-nsw-2121-4860014,"46 Devon St, North Epping",4,2,1,701m2,$1.40M,$1.50M,$650/w,$750/w,House 1960 701m2 Residence Residential - A 2/205351 ,04 Dec 1998 Sold $385k,,,
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/86-norfolk-rd-north-epping-nsw-2121-4872820,"86 Norfolk Rd, North Epping",4,2,1,1237m2,$2.00M,$2.20M,$750/w,$850/w,House 1910 161m2 1237m2 Residence Residential - A E/374387 ,15 May 2009 Sold $908k,12 Jul 1991 Sold $273k,,161m2
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/34-downes-st-north-epping-nsw-2121-4774255,"34 Downes St, North Epping",4,2,1,727m2,$1.20M,$1.30M,$750/w,$850/w,House 1970 150m2 727m2 Residence Residential - A 10/200540 ,26 May 1987 Sold $108k,18 Jul 1986 Sold $114k,,150m2
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/24-roma-st-north-epping-nsw-2121-4981533,"24 Roma St, North Epping",4,1,1,752m2,$1.50M,$1.60M,$575/w,$650/w,House 1965 123m2 752m2 Residence Residential - A 18/31085 ,08 May 2009 Sold $700k,,,123m2
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/23-belinda-cres-north-epping-nsw-2121-19316973,"23 Belinda Cres, North Epping",3,1,1,803m2,$1.50M,$1.60M,$750/w,$850/w,House 1975 803m2 Residential - A 12/211420 ,07 Nov 2017 Rented $780,19 Oct 2017 Listed for Rent $780 per week,28 Apr 2009 Sold $675k,
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/29-hanover-ave-north-epping-nsw-2121-4694946,"29 Hanover Ave, North Epping",4,1,1,758m2,$1.60M,$1.80M,$750/w,$850/w,House 2013 269m2 758m2 Residence Residential - A 22/31170 ,30 Jun 1995 Sold $255k,12 Jan 1988 Sold $150k,,269m2
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/29-howard-pl-north-epping-nsw-2121-4696210,"29 Howard Pl, North Epping",5,3,2,784m2,$1.80M,$2.00M,$750/w,$850/w,House 1970 200m2 784m2 Residence Residential - A 46/237964 ,15 Apr 2009 Sold $752k,,,200m2
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/42-grigg-ave-north-epping-nsw-2121-4235395,"42 Grigg Ave, North Epping",5,2,2,803m2,$1.80M,$2.00M,$1100/w,$1250/w,House 2000 321m2 803m2 Residence Residential - A 6/203441 ,18 Jul 2017 Rented $1.15k,10 May 2017 Listed for Rent $1100 per week,02 Apr 2009 Sold $1.12M,321m2
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/94-boundary-rd-north-epping-nsw-2121-2558417,"94 Boundary Rd, North Epping",4,2,2,866m2,$1.80M,$2.00M,$750/w,$850/w,House 1970 139m2 866m2 Residence Residential - A 2/31170 ,29 Feb 2008 Sold $695k,23 Jul 1979 Sold $84k,,139m2
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/319-malton-rd-north-epping-nsw-2121-4243473,"319 Malton Rd, North Epping",4,1,4,790m2,$1.80M,$2.00M,$850/w,$950/w,House 1970 262m2 790m2 Residence Residential - A 4/500691 ,20 Feb 2009 Sold $798k,,,262m2
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/95-norfolk-rd-north-epping-nsw-2121-4743166,"95 Norfolk Rd, North Epping",4,2,1,600m2,$1.40M,$1.50M,$750/w,$850/w,House 1995 600m2 Residence Residential - A 5/21835 ,08 Sep 2000 Sold $384k,30 Nov 1995 Sold $269k,,
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/33-hanover-ave-north-epping-nsw-2121-4060780,"33 Hanover Ave, North Epping",3,1,1,714m2,$1.30M,$1.40M,$500/w,$575/w,House 1980 714m2 Residence Residential - A 24/31170 ,27 Jan 2009 Sold $620k,,,
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/37-marcella-st-north-epping-nsw-2121-4105502,"37 Marcella St, North Epping",3,4,2,768m2,$1.60M,$1.80M,$575/w,$650/w,House 1979 768m2 Residence Residential - A 13/258706 ,06 Apr 1979 Sold $38k,,,
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/23-callistemon-cl-north-epping-nsw-2121-4061353,"23 Callistemon Cl, North Epping",4,3,2,767m2,$1.60M,$1.80M,$950/w,$1100/w,House 1970 767m2 Residence Residential - A 18/246722 ,23 Dec 1997 Sold $350k,30 May 1988 Sold $350k,,
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/2-292-malton-rd-north-epping-nsw-2121-4105633,"2/292 Malton Rd, North Epping",3,2,2,732m2,$1.10M,$1.20M,$575/w,$650/w,House 1994 732m2 Residence Residential - A 2/SP50775 ,06 Mar 2013 Rented $580,04 Oct 2011 Rented $580,23 Jan 2009 Sold $565k,
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/42a-downes-st-north-epping-nsw-2121-2148350,"42a Downes St, North Epping",3,3,1,358m2,$1.09M,$1.63M,,,House 1998 159m2 358m2 Residence Residential - A 2/842197 ,14 Jan 2005 Sold $629k,27 Apr 1999 Sold $387k,,159m2
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/54-boundary-rd-north-epping-nsw-2121-4062267,"54 Boundary Rd, North Epping",3,1,2,752m2,$1.40M,$1.50M,$575/w,$650/w,House 1980 752m2 Residence Residential - A 1/500691 ,19 Jan 2009 Sold $690k,,,
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/5-harper-st-north-epping-nsw-2121-19406840,"5 Harper St, North Epping",4,2,2,739m2,$1.60M,$1.80M,$500/w,$575/w,House 1965 740m2 739m2 Residential - A 8/27776 ,02 Jan 2009 Sold $720k,18 Jan 2006 Sold $631k,27 Apr 1992 Sold $230k,740m2
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/51-boundary-rd-north-epping-nsw-2121-4051103,"51 Boundary Rd, North Epping",5,3,2,765m2,$2.00M,$2.20M,$425/w,$500/w,House 2002 410m2 765m2 Residence Residential - A R/29615 ,23 Dec 2008 Sold $1.22M,09 Dec 2002 Sold $542k,,410m2
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/21-woodvale-ave-north-epping-nsw-2121-4025667,"21 Woodvale Ave, North Epping",5,2,1,764m2,$1.60M,$1.80M,$425/w,$500/w,House 1960 215m2 764m2 Residence Residential - A 14/881269 ,12 Sep 2003 Sold $380k,25 Oct 2000 Sold $320k,,215m2
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/315-malton-rd-north-epping-nsw-2121-4026040,"315 Malton Rd, North Epping",3,1,1,739m2,$1.20M,$1.30M,$650/w,$750/w,House 1980 739m2 Residence Residential - A H/394614 ,16 Dec 2008 Sold $510k,,,
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/4-47-woodvale-ave-north-epping-nsw-2121-4026778,"4/47 Woodvale Ave, North Epping",1,1,1,2424m2,$500k,$550k,$300/w,$350/w,House 1970 2424m2 Residential - A 4/SP81160 ,12 Dec 2008 Sold $270k,,,
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/12-merle-st-north-epping-nsw-2121-4056584,"12 Merle St, North Epping",5,3,2,1745m2,$2.00M,$2.20M,$750/w,$850/w,House 2008 1745m2 Residence Residential - A 6/245668 ,27 Nov 2008 Sold $845k,,,
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/341-malton-rd-north-epping-nsw-2121-19356479,"341 Malton Rd, North Epping",3,1,1,1130m2,$1.80M,$2.00M,$650/w,$750/w,House 2010 307m2 1130m2 Residential - A 15/581324 ,26 Nov 2008 Sold $655k,,,307m2
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/55-eastcote-rd-north-epping-nsw-2121-4107842,"55 Eastcote Rd, North Epping",3,1,1,746m2,$1.40M,$1.50M,$500/w,$575/w,House 1989 746m2 Residence Residential - A 10/30128 ,15 Mar 1989 Sold $252k,,,
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/16-waterloo-rd-north-epping-nsw-2121-3657830,"16 Waterloo Rd, North Epping",5,3,2,695m2,$1.60M,$1.80M,$575/w,$650/w,House 2008 695m2 Residential - A 2/27323 ,,,,
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/239-malton-rd-north-epping-nsw-2121-3659896,"239 Malton Rd, North Epping",3,2,1,380m2,$1.10M,$1.20M,$575/w,$650/w,House 1960 98m2 380m2 Residential - A 1/874101 ,21 Oct 2008 Sold $498k,,,98m2
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/30-grigg-ave-north-epping-nsw-2121-3662498,"30 Grigg Ave, North Epping",3,1,2,803m2,$1.40M,$1.50M,$500/w,$575/w,House 1960 116m2 803m2 Residential - A 14/203441 ,07 Aug 2018 Listed for Rent Deposit Taken,29 Aug 2016 Rented $600,01 Aug 2016 Listed for Rent $600 Neg,116m2
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/2-sunden-way-north-epping-nsw-2121-3151249,"2 Sunden Way, North Epping",4,2,2,600m2,$1.02M,$1.54M,,,House 2015 237m2 600m2 Residential - A 13/286094 ,07 Oct 2008 Sold $446k,,,237m2
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/18-devon-st-north-epping-nsw-2121-2319663,"18 Devon St, North Epping",3,2,2,828m2,$1.40M,$1.50M,$575/w,$650/w,House 1965 828m2 Residence Residential - A B/371799 ,20 Jul 2006 Sold $670k,12 Sep 2003 Sold $640k,,
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/247-malton-rd-north-epping-nsw-2121-3748368,"247 Malton Rd, North Epping",4,2,2,853m2,$1.40M,$1.50M,$575/w,$650/w,House 1995 853m2 Residential - A 11/19519 ,22 Sep 2008 Sold $791k,25 Aug 1995 Sold $263k,,
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/1-47-woodvale-ave-north-epping-nsw-2121-4035664,"1/47 Woodvale Ave, North Epping",1,1,1,2424m2,$450k,$500k,$300/w,$350/w,House 1970 44m2 2424m2 Residential - A 1/SP81160 ,18 Feb 2019 Listed for Rent $350 Per Week,04 Feb 2019 Listed for Rent $370 per week,18 Sep 2008 Sold $270k,44m2
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/305a-malton-rd-north-epping-nsw-2121-3286500,"305a Malton Rd, North Epping",4,2,2,568m2,$1.40M,$1.50M,$650/w,$750/w,House 2000 568m2 568m2 Residential - A 1/DP1104160 ,11 Aug 2008 Sold $725k,,,568m2
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/7-newton-st-north-epping-nsw-2121-2106816,"7 Newton St, North Epping",5,3,2,765m2,$1.80M,$2.00M,$1100/w,$1250/w,House 1965 292m2 765m2 Residential - A 4/25041 ,14 Jul 2008 Sold $1.17M,15 Feb 2005 Sold $610k,,292m2
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/9-kirkwood-ave-north-epping-nsw-2121-3243184,"9 Kirkwood Ave, North Epping",3,1,1,1227m2,$1.60M,$1.80M,$575/w,$650/w,House 1960 102m2 1227m2 Residential - A 26/29866 ,11 Jul 2008 Sold $670k,,,102m2
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/22-douglas-ave-north-epping-nsw-2121-3370307,"22 Douglas Ave, North Epping",4,4,1,739m2,$1.60M,$1.80M,$575/w,$650/w,House 1980 739m2 Residential - A 12/228098 ,29 May 1984 Sold $135k,14 Apr 1980 Sold $107k,,
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/1-kirkwood-ave-north-epping-nsw-2121-3363847,"1 Kirkwood Ave, North Epping",4,2,1,765m2,$1.40M,$1.50M,$500/w,$575/w,House 1960 167m2 765m2 Residential - A 22/29866 ,,,,167m2
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/8-24--26-boundary-rd-north-epping-nsw-2121-14369955,"8/24-26 Boundary Rd, North Epping",3,2,2,3282m2,$1.10M,$1.20M,$500/w,$575/w,House 1994 3282m2 Residential - A 8/SP41043 ,30 Apr 1992 Sold $310k,,,
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/92-norfolk-rd-north-epping-nsw-2121-2153103,"92 Norfolk Rd, North Epping",4,1,1,784m2,$2.00M,$2.20M,$500/w,$575/w,House 1950 370m2 784m2 Residential - A 1/16425 ,12 Jun 2008 Sold $840k,10 Jun 2005 Sold $753k,,370m2
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/45-newton-st-north-epping-nsw-2121-3354647,"45 Newton St, North Epping",4,3,2,696m2,$1.60M,$1.80M,$1100/w,$1250/w,House 1998 696m2 Residential - A 21/237976 ,08 Dec 1998 Sold $455k,,,
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/52-eastcote-rd-north-epping-nsw-2121-3352657,"52 Eastcote Rd, North Epping",3,2,1,3832m2,$1.17M,$1.76M,,,House 1985 3832m2 Residential - A 15/30128 ,02 Jun 2008 Sold $715k,,,
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/10-gillard-way-north-epping-nsw-2121-3228084,"10 Gillard Way, North Epping",4,3,2,761m2,$2.20M,$2.40M,$750/w,$850/w,House 2010 313m2 761m2 Residential - A 6/286095 ,30 May 2008 Sold $580k,,,313m2
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/11-downes-st-north-epping-nsw-2121-3482937,"11 Downes St, North Epping",4,1,1,847m2,$1.80M,$2.00M,$750/w,$850/w,House 1960 151m2 847m2 Residential - A 40/200540 ,21 May 2008 Sold $807k,,,151m2
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/48-waterloo-rd-north-epping-nsw-2121-3748974,"48 Waterloo Rd, North Epping",4,2,2,698m2,$1.50M,$1.60M,$650/w,$750/w,House 2001 698m2 Residence Residential - A 523/1068337 ,15 Dec 2004 Sold $770k,23 Jun 2004 Sold $748k,28 Sep 2001 Sold $580k,
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/23-kirkwood-ave-north-epping-nsw-2121-3458942,"23 Kirkwood Ave, North Epping",4,2,2,771m2,$1.50M,$1.60M,$750/w,$850/w,House 2001 771m2 Residence Residential - A 32/29866 ,02 May 2008 Sold $730k,13 Dec 2001 Sold $570k,01 Jan 1970 Sold ,
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/19-waterloo-rd-north-epping-nsw-2121-3551332,"19 Waterloo Rd, North Epping",4,2,1,739m2,$1.40M,$1.50M,$575/w,$650/w,House 1955 176m2 739m2 Residential - A 23A/25756 ,24 Apr 2008 Sold $732k,22 Sep 1997 Sold $4.74M,12 Feb 1982 Sold $118k,176m2
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/4-sunden-way-north-epping-nsw-2121-3551961,"4 Sunden Way, North Epping",4,3,2,660m2,$1.80M,$2.00M,$575/w,$650/w,House 2010 265m2 660m2 Residential - A 12/286094 ,21 Apr 2008 Sold $575k,,,265m2
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/45-boundary-rd-north-epping-nsw-2121-2569058,"45 Boundary Rd, North Epping",4,3,2,834m2,$1.60M,$1.80M,$650/w,$750/w,House 1980 316m2 834m2 Residential - A 2/398160 ,28 Mar 2008 Sold $738k,20 Jun 1988 Sold $225k,24 Dec 1985 Sold $122k,316m2
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/8-boundary-rd-north-epping-nsw-2121-2558753,"8 Boundary Rd, North Epping",4,2,2,752m2,$1.40M,$1.50M,$575/w,$650/w,House 1960 188m2 752m2 Residential - A 9/758784 ,25 Feb 2008 Sold $740k,,,188m2
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/25-hanover-ave-north-epping-nsw-2121-2552766,"25 Hanover Ave, North Epping",6,3,2,752m2,$1.60M,$1.80M,$650/w,$750/w,House 1965 208m2 752m2 Residential - A 20/31170 ,15 Feb 2008 Sold $825k,,,208m2
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/26c-bedford-rd-north-epping-nsw-2121-2553458,"26c Bedford Rd, North Epping",3,2,1,711m2,$1.30M,$1.40M,$575/w,$650/w,House 1980 711m2 Residential - A 22/DP865806 ,11 Feb 2008 Sold $678k,,,
0,https://www.onthehouse.com.au/property/nsw/north-epping-2121/35-devon-st-north-epping-nsw-2121-2555008,"35 Devon St, North Epping",3,2,1,1322m2,$2.00M,$2.20M,$650/w,$750/w,House 1997 370m2 1322m2 Residential - A 6/29547 ,20 Jun 1997 Sold $265k,,,370m2
